Method,Duration,Sample Rate,Noise,Pts/Domain,# Domains,Seed,coef_l1,coef_l2,coef_linf,support_accuracy,support_tp,support_fp,support_fn,runtime
STLSQ,5,0.02,0.1,36,400,48,0.018238253983168612,0.019592114074837585,0.031388807612576786,1.0,14.0,0.0,0.0,1.2182796001434326
SSR,5,0.02,0.1,36,400,48,0.01823825398290548,0.019592114074624443,0.031388807612325875,1.0,14.0,0.0,0.0,0.8451697826385498
SR3,5,0.02,0.1,36,400,48,0.018238253983168612,0.019592114074837585,0.031388807612576786,1.0,14.0,0.0,0.0,165.17104268074036
E-STLSQ,5,0.02,0.1,36,400,48,0.018238253983168612,0.019592114074837585,0.031388807612576786,1.0,14.0,0.0,0.0,0.7273714542388916
MIOSR,5,0.02,0.125,36,400,48,0.027962180437793464,0.029880716092803017,0.04519593069865624,1.0,14.0,0.0,0.0,104.5202910900116
STLSQ,5,0.02,0.125,36,400,48,0.027962180437793464,0.029880716092803017,0.04519593069865624,1.0,14.0,0.0,0.0,1.2895407676696777
SSR,5,0.02,0.125,36,400,48,0.02796218043757149,0.029880716092657952,0.045195930699128084,1.0,14.0,0.0,0.0,0.8852343559265137
SR3,5,0.02,0.125,36,400,48,0.027962180437793464,0.029880716092803017,0.04519593069865624,1.0,14.0,0.0,0.0,165.68617367744446
E-STLSQ,5,0.02,0.125,36,400,48,0.028079753679225865,0.02998711967627371,0.04519593069865624,1.0,14.0,0.0,0.0,0.7247564792633057
MIOSR,5,0.02,0.15,36,400,48,0.03965318204845699,0.04224847527031449,0.061176777166627616,1.0,14.0,0.0,0.0,148.0810031890869
STLSQ,5,0.02,0.15,36,400,48,0.03965318204845699,0.04224847527031449,0.061176777166627616,1.0,14.0,0.0,0.0,1.2708547115325928
SSR,5,0.02,0.15,36,400,48,0.03965318204840318,0.04224847527022405,0.06117677716542613,1.0,14.0,0.0,0.0,0.9056453704833984
SR3,5,0.02,0.15,36,400,48,0.5240010061986085,0.6328951620488469,0.8260295861432128,0.7142857142857143,10.0,0.0,4.0,168.591406583786
E-STLSQ,5,0.02,0.15,36,400,48,0.03983528451022697,0.04241874706546246,0.061176777166627616,1.0,14.0,0.0,0.0,0.7024643421173096
MIOSR,5,0.02,0.175,36,400,48,0.05324701836928306,0.05661494396196438,0.07922041829358561,1.0,14.0,0.0,0.0,598.0719616413116
STLSQ,5,0.02,0.175,36,400,48,0.05324701836928306,0.05661494396196438,0.07922041829358561,1.0,14.0,0.0,0.0,1.2095627784729004
SSR,5,0.02,0.175,36,400,48,0.053247018369296774,0.05661494396199143,0.07922041829427562,1.0,14.0,0.0,0.0,0.8383607864379883
SR3,5,0.02,0.175,36,400,48,0.30661676987935454,0.36014605015682016,0.6238094662140721,0.7,14.0,6.0,0.0,165.30374956130981
E-STLSQ,5,0.02,0.175,36,400,48,0.053353010385153506,0.05671457344336201,0.07922041829358561,1.0,14.0,0.0,0.0,0.6648657321929932
MIOSR,5,0.02,0.19999999999999998,36,400,48,0.856754053374056,0.8114031316234603,1.0,0.2727272727272727,6.0,8.0,8.0,600.4784502983093
STLSQ,5,0.02,0.19999999999999998,36,400,48,0.4368512218583156,0.4124011164379657,0.6739110326382795,0.5185185185185185,14.0,13.0,0.0,1.1740460395812988
SSR,5,0.02,0.19999999999999998,36,400,48,0.4337095472459011,0.40823664116578245,0.6676449993383505,0.5,14.0,14.0,0.0,0.8291459083557129
SR3,5,0.02,0.19999999999999998,36,400,48,1.4943149633254722,1.1434639863942528,1.2142177227459598,0.45454545454545453,10.0,8.0,4.0,166.05940675735474
E-STLSQ,5,0.02,0.19999999999999998,36,400,48,0.23009677734098608,0.2971612673378559,0.6897298738936959,0.75,12.0,2.0,2.0,0.6457853317260742
MIOSR,5,0.02,0.22499999999999998,36,400,48,0.08584626555230873,0.09097603915573177,0.12103218811164251,1.0,14.0,0.0,0.0,600.4187779426575
STLSQ,5,0.02,0.22499999999999998,36,400,48,0.4479437644478261,0.4365502237548369,0.7067854253504321,0.5384615384615384,14.0,12.0,0.0,1.197195291519165
SSR,5,0.02,0.22499999999999998,36,400,48,0.4479437644475267,0.4365502237542052,0.7067854253482324,0.5384615384615384,14.0,12.0,0.0,0.8246326446533203
SR3,5,0.02,0.22499999999999998,36,400,48,1.0953096152469395,0.9484220077915485,0.9609714099521711,0.5,10.0,6.0,4.0,164.53759717941284
E-STLSQ,5,0.02,0.22499999999999998,36,400,48,0.618810992271989,0.6405469403813047,1.0,0.6470588235294118,11.0,3.0,3.0,0.6733801364898682
MIOSR,5,0.02,0.24999999999999997,36,400,48,0.8444775647122861,0.8421838066423095,1.2093859547783892,0.2727272727272727,6.0,8.0,8.0,600.3840050697327
STLSQ,5,0.02,0.24999999999999997,36,400,48,1.5042390204631533,1.2031690100169075,1.4701216130733885,0.3333333333333333,10.0,16.0,4.0,1.2414195537567139
SSR,5,0.02,0.24999999999999997,36,400,48,0.38555936010059216,0.3122317090156546,0.49829496610084983,0.5,14.0,14.0,0.0,0.8321735858917236
SR3,5,0.02,0.24999999999999997,36,400,48,1.1114780536181776,0.9529126974971847,0.9617032593116015,0.5,10.0,6.0,4.0,162.72808003425598
E-STLSQ,5,0.02,0.24999999999999997,36,400,48,0.8978714636662584,0.8350468473954762,1.0,0.4,8.0,6.0,6.0,0.662348747253418
MIOSR,5,0.02,0.27499999999999997,36,400,48,0.5331966993828572,0.6118273694617272,1.0,0.5555555555555556,10.0,4.0,4.0,600.5503876209259
STLSQ,5,0.02,0.27499999999999997,36,400,48,0.8006617046008088,0.5814248686668616,0.8767718628876093,0.3181818181818182,14.0,30.0,0.0,1.2162489891052246
SSR,5,0.02,0.27499999999999997,36,400,48,0.7047255704587234,0.5230697080531372,0.633069853649881,0.37142857142857144,13.0,21.0,1.0,0.8346290588378906
SR3,5,0.02,0.27499999999999997,36,400,48,1.1257231619145234,0.9577150224828969,0.9622616821498078,0.5,10.0,6.0,4.0,162.9408884048462
E-STLSQ,5,0.02,0.27499999999999997,36,400,48,0.7392670537160777,0.740791389415581,1.0,0.3333333333333333,7.0,7.0,7.0,0.7109522819519043
MIOSR,5,0.02,0.3,36,400,48,0.5531502141886108,0.6231024734010727,1.0,0.5555555555555556,10.0,4.0,4.0,600.5949287414551
STLSQ,5,0.02,0.3,36,400,48,1.0887762228328137,0.9530610833000199,1.0762426601002322,0.2962962962962963,8.0,13.0,6.0,1.090705394744873
SSR,5,0.02,0.3,36,400,48,0.7141693207716056,0.503820531719707,0.666234103294821,0.35,14.0,26.0,0.0,0.769050121307373
SR3,5,0.02,0.3,36,400,48,1.0687246256155079,0.9434245000111231,1.021335339413968,0.5263157894736842,10.0,5.0,4.0,153.58255791664124
E-STLSQ,5,0.02,0.3,36,400,48,1.0687639948164658,0.9705607262972341,1.0,0.12,3.0,11.0,11.0,0.5070030689239502
