Method,Duration,Sample Rate,Noise,Pts/Domain,# Domains,Seed,coef_l1,coef_l2,coef_linf,support_accuracy,support_tp,support_fp,support_fn,runtime
STLSQ,5,0.02,0.15,36,400,43,0.03541179439538152,0.03968422662084328,0.06410171815812937,1.0,14.0,0.0,0.0,1.279146671295166
SSR,5,0.02,0.15,36,400,43,0.03541179439492086,0.03968422662025693,0.06410171815623789,1.0,14.0,0.0,0.0,0.9016656875610352
SR3,5,0.02,0.15,36,400,43,0.03541179439538152,0.03968422662084328,0.06410171815812937,1.0,14.0,0.0,0.0,166.9436218738556
E-STLSQ,5,0.02,0.15,36,400,43,0.03541179439538152,0.03968422662084328,0.06410171815812937,1.0,14.0,0.0,0.0,0.7731070518493652
MIOSR,5,0.02,0.175,36,400,43,0.048338484068274144,0.054340132118935965,0.08727273287004222,1.0,14.0,0.0,0.0,316.3517849445343
STLSQ,5,0.02,0.175,36,400,43,0.048338484068274144,0.054340132118935965,0.08727273287004222,1.0,14.0,0.0,0.0,1.3297054767608643
SSR,5,0.02,0.175,36,400,43,0.04833848406818026,0.05434013211881966,0.0872727328696773,1.0,14.0,0.0,0.0,0.9227278232574463
SR3,5,0.02,0.175,36,400,43,0.5669358366015402,0.6979188846859087,0.9651193601844472,0.8,12.0,1.0,2.0,168.52848100662231
E-STLSQ,5,0.02,0.175,36,400,43,0.048338484068274144,0.054340132118935965,0.08727273287004222,1.0,14.0,0.0,0.0,0.701005220413208
MIOSR,5,0.02,0.19999999999999998,36,400,43,0.06331231573860953,0.07101024103099503,0.11355407948951024,1.0,14.0,0.0,0.0,566.8562662601471
STLSQ,5,0.02,0.19999999999999998,36,400,43,0.1546443135609007,0.12773155053734314,0.15565126876648172,0.6086956521739131,14.0,9.0,0.0,1.3127481937408447
SSR,5,0.02,0.19999999999999998,36,400,43,0.06331231573864797,0.07101024103104807,0.11355407948948082,1.0,14.0,0.0,0.0,0.9005739688873291
SR3,5,0.02,0.19999999999999998,36,400,43,0.9824931422128602,0.9022898039548759,0.9658829118779718,0.6470588235294118,11.0,3.0,3.0,164.13020062446594
E-STLSQ,5,0.02,0.19999999999999998,36,400,43,0.08622456814537008,0.09910724556631119,0.15565126876648172,1.0,14.0,0.0,0.0,0.7073767185211182
MIOSR,5,0.02,0.22499999999999998,36,400,43,0.08007245453097121,0.08951903438228055,0.14267943965450636,1.0,14.0,0.0,0.0,600.5694925785065
STLSQ,5,0.02,0.22499999999999998,36,400,43,0.3738867629192009,0.32466266600702187,0.5634437327965729,0.5,14.0,14.0,0.0,1.3390181064605713
SSR,5,0.02,0.22499999999999998,36,400,43,0.08995599583205878,0.10056414447425813,0.1634094246064297,1.0,14.0,0.0,0.0,0.9204742908477783
SR3,5,0.02,0.22499999999999998,36,400,43,1.094267921513295,1.0042605472431299,1.0162325067285234,0.625,10.0,2.0,4.0,160.90204286575317
E-STLSQ,5,0.02,0.22499999999999998,36,400,43,0.5398224506258336,0.6198910195930184,1.0,0.47368421052631576,9.0,5.0,5.0,0.7336959838867188
MIOSR,5,0.02,0.24999999999999997,36,400,43,0.09832699308072841,0.10967730101655421,0.1743467060139725,1.0,14.0,0.0,0.0,600.4272627830505
STLSQ,5,0.02,0.24999999999999997,36,400,43,0.4187994665367708,0.35795078320857776,0.6005038861039482,0.5,14.0,14.0,0.0,1.3174214363098145
SSR,5,0.02,0.24999999999999997,36,400,43,0.6747260065765698,0.7709471586333841,1.0,0.3333333333333333,7.0,7.0,7.0,0.8592820167541504
SR3,5,0.02,0.24999999999999997,36,400,43,1.101115205819307,1.0109155969084067,1.0289016973108547,0.625,10.0,2.0,4.0,161.15352129936218
E-STLSQ,5,0.02,0.24999999999999997,36,400,43,0.7643853735720197,0.7764670994180071,1.0,0.3333333333333333,7.0,7.0,7.0,0.7223966121673584
MIOSR,5,0.02,0.27499999999999997,36,400,43,0.11789564042530357,0.13128496053480923,0.2082229985634726,1.0,14.0,0.0,0.0,600.4832763671875
STLSQ,5,0.02,0.27499999999999997,36,400,43,0.5467592241409399,0.4158863715230133,0.6138044303951292,0.3684210526315789,14.0,24.0,0.0,1.3440260887145996
SSR,5,0.02,0.27499999999999997,36,400,43,0.6835292449923075,0.7723803106430128,1.0,0.3333333333333333,7.0,7.0,7.0,0.8786637783050537
SR3,5,0.02,0.27499999999999997,36,400,43,1.1220736979611328,1.0022427271107444,1.019089116639417,0.5,10.0,6.0,4.0,158.9551079273224
E-STLSQ,5,0.02,0.27499999999999997,36,400,43,0.5416551118471512,0.5925950572530746,1.0,0.3333333333333333,7.0,7.0,7.0,0.7769782543182373
MIOSR,5,0.02,0.3,36,400,43,0.5471474538150287,0.6251419794053968,1.0670379210953005,0.5555555555555556,10.0,4.0,4.0,600.3787031173706
STLSQ,5,0.02,0.3,36,400,43,0.5790662476367976,0.4368030125175413,0.5994107863922757,0.3783783783783784,14.0,23.0,0.0,1.1202168464660645
SSR,5,0.02,0.3,36,400,43,1.0642790181086554,0.8777971273221158,1.0666076476913604,0.28205128205128205,11.0,25.0,3.0,0.7895205020904541
SR3,5,0.02,0.3,36,400,43,1.141856394752142,1.0500949633265042,1.0542675496548566,0.4375,7.0,2.0,7.0,149.83939623832703
E-STLSQ,5,0.02,0.3,36,400,43,0.9035424801105358,0.8446528536848972,1.0,0.16666666666666666,4.0,10.0,10.0,0.6320912837982178
