Method,Duration,Sample Rate,Noise,Pts/Domain,# Domains,Seed,coef_l1,coef_l2,coef_linf,support_accuracy,support_tp,support_fp,support_fn,runtime
SR3,5,0.02,0.19999999999999998,36,400,22,0.7119233782610764,0.7293113183774113,0.8745123048106621,0.6666666666666666,10.0,1.0,4.0,187.15949821472168
E-STLSQ,5,0.02,0.19999999999999998,36,400,22,0.12068835241009201,0.13045773499018049,0.2826084434198364,0.8666666666666667,13.0,1.0,1.0,0.8367292881011963
MIOSR,5,0.02,0.22499999999999998,36,400,22,0.09230069188381938,0.09900972670518333,0.1466468523521811,1.0,14.0,0.0,0.0,601.102997303009
STLSQ,5,0.02,0.22499999999999998,36,400,22,0.24684036786067629,0.3012448299365552,0.7105224637727622,0.7777777777777778,14.0,4.0,0.0,1.5302536487579346
SSR,5,0.02,0.22499999999999998,36,400,22,0.09696100864514517,0.10452356580790668,0.16176322199385884,0.875,14.0,2.0,0.0,0.9995720386505127
SR3,5,0.02,0.22499999999999998,36,400,22,0.7144222204833673,0.7283984161095978,0.8662256922362026,0.6666666666666666,10.0,1.0,4.0,187.2311089038849
E-STLSQ,5,0.02,0.22499999999999998,36,400,22,0.15775953073248614,0.13889111488312206,0.1601037214142349,0.6875,11.0,2.0,3.0,0.859839677810669
MIOSR,5,0.02,0.24999999999999997,36,400,22,0.4138518043396387,0.5461898662648126,1.0,0.5555555555555556,10.0,4.0,4.0,601.0080556869507
STLSQ,5,0.02,0.24999999999999997,36,400,22,0.1451111782140443,0.14880613750824268,0.22385160975957752,0.7777777777777778,14.0,4.0,0.0,1.6066877841949463
SSR,5,0.02,0.24999999999999997,36,400,22,0.5472682689285538,0.5720929162873883,0.8421977922628707,0.6190476190476191,13.0,7.0,1.0,1.000741958618164
SR3,5,0.02,0.24999999999999997,36,400,22,0.7255710088190863,0.7285809131139067,0.8671928829583564,0.625,10.0,2.0,4.0,186.5348837375641
E-STLSQ,5,0.02,0.24999999999999997,36,400,22,0.2551396071531738,0.2790881001852558,0.45389498509956994,0.6470588235294118,11.0,3.0,3.0,0.8737099170684814
MIOSR,5,0.02,0.27499999999999997,36,400,22,0.13639588280360818,0.1451362585878658,0.21039094372335088,1.0,14.0,0.0,0.0,601.2719395160675
STLSQ,5,0.02,0.27499999999999997,36,400,22,1.1110933632047726,1.0853519345846965,2.311758282773751,0.3870967741935484,12.0,17.0,2.0,1.5501916408538818
SSR,5,0.02,0.27499999999999997,36,400,22,0.5113488406762944,0.5769507599220899,1.0,0.35714285714285715,10.0,14.0,4.0,0.9810390472412109
SR3,5,0.02,0.27499999999999997,36,400,22,0.729162050945897,0.7295355109118838,0.8689731738288592,0.625,10.0,2.0,4.0,187.52335834503174
E-STLSQ,5,0.02,0.27499999999999997,36,400,22,0.6384158249606476,0.6702054375194606,1.0,0.3333333333333333,7.0,7.0,7.0,0.8796958923339844
MIOSR,5,0.02,0.3,36,400,22,0.16110408790254885,0.17089665529157363,0.2455970263098084,1.0,14.0,0.0,0.0,600.9071755409241
STLSQ,5,0.02,0.3,36,400,22,0.9741547076421432,0.7225478711346334,1.082634613387066,0.32432432432432434,12.0,23.0,2.0,1.4109892845153809
SSR,5,0.02,0.3,36,400,22,1.0007557453880631,0.7363335416751863,0.9597099075194692,0.3,12.0,26.0,2.0,0.951409101486206
SR3,5,0.02,0.3,36,400,22,0.7545168485346403,0.7361377113253069,0.8949543024584983,0.5555555555555556,10.0,4.0,4.0,185.2324194908142
E-STLSQ,5,0.02,0.3,36,400,22,1.055259456912921,0.9174155893501228,1.1234101362116855,0.21739130434782608,5.0,9.0,9.0,0.7959516048431396
