Method,Duration,Sample Rate,Noise,Pts/Domain,# Domains,Seed,coef_l1,coef_l2,coef_linf,support_accuracy,support_tp,support_fp,support_fn,runtime
SSR,5,0.02,0.125,36,400,32,0.3561535917488004,0.35892391379787775,0.5360161969718472,0.6190476190476191,13.0,7.0,1.0,0.8558132648468018
SR3,5,0.02,0.125,36,400,32,0.3220875208354215,0.35355993836224614,0.5360161969719072,0.7222222222222222,13.0,4.0,1.0,165.8211691379547
E-STLSQ,5,0.02,0.125,36,400,32,0.3743130141825012,0.45505363894997675,1.0,0.6470588235294118,11.0,3.0,3.0,0.7005867958068848
MIOSR,5,0.02,0.15,36,400,32,0.04986730769222732,0.05506451739809446,0.09403952957675965,1.0,14.0,0.0,0.0,138.1912705898285
STLSQ,5,0.02,0.15,36,400,32,0.21675221308635417,0.25101912551652167,0.38225473989797076,0.8125,13.0,2.0,1.0,1.268747329711914
SSR,5,0.02,0.15,36,400,32,0.22273662596247562,0.25209234952209664,0.38225473989681513,0.7647058823529411,13.0,3.0,1.0,0.8567802906036377
SR3,5,0.02,0.15,36,400,32,0.3129945064573159,0.33118311670257006,0.4409649711911068,0.7222222222222222,13.0,4.0,1.0,165.3796365261078
E-STLSQ,5,0.02,0.15,36,400,32,0.6351318350053219,0.7104266063743795,1.0,0.5882352941176471,10.0,3.0,4.0,0.6664025783538818
MIOSR,5,0.02,0.175,36,400,32,0.0671358304414742,0.07406343302661518,0.12586659276570755,1.0,14.0,0.0,0.0,373.9096393585205
STLSQ,5,0.02,0.175,36,400,32,0.23265058022085117,0.26540751848676813,0.39459045042706753,0.8125,13.0,2.0,1.0,1.267834186553955
SSR,5,0.02,0.175,36,400,32,0.763259513147608,0.8428874359445158,1.1243519591303555,0.5555555555555556,10.0,4.0,4.0,0.8400118350982666
SR3,5,0.02,0.175,36,400,32,0.9255372083372733,0.8507933043803093,0.9544942481412858,0.625,10.0,2.0,4.0,163.09877729415894
E-STLSQ,5,0.02,0.175,36,400,32,0.2909888765148156,0.393249192370349,1.0,0.75,12.0,2.0,2.0,0.7561812400817871
MIOSR,5,0.02,0.19999999999999998,36,400,32,0.08665090423121946,0.09557008305195491,0.16175487554931156,1.0,14.0,0.0,0.0,474.90754866600037
STLSQ,5,0.02,0.19999999999999998,36,400,32,0.25307716628819255,0.2853475995048247,0.41821032485511,0.8125,13.0,2.0,1.0,1.3317699432373047
SSR,5,0.02,0.19999999999999998,36,400,32,0.6629967090727672,0.7669454451120156,1.0,0.3333333333333333,7.0,7.0,7.0,0.8700942993164062
SR3,5,0.02,0.19999999999999998,36,400,32,0.9204133192441452,0.8461460241131098,0.9450379391155458,0.625,10.0,2.0,4.0,166.55964040756226
E-STLSQ,5,0.02,0.19999999999999998,36,400,32,0.3494485413223673,0.42063171060698684,1.0,0.75,12.0,2.0,2.0,0.7222871780395508
MIOSR,5,0.02,0.22499999999999998,36,400,32,0.10824452639176867,0.11939521841257131,0.2013514198250933,1.0,14.0,0.0,0.0,600.4141161441803
STLSQ,5,0.02,0.22499999999999998,36,400,32,0.8553811134892949,0.770408169796977,1.0,0.4,8.0,6.0,6.0,1.3862955570220947
SSR,5,0.02,0.22499999999999998,36,400,32,0.48394105741455345,0.5983901113514206,1.0,0.5555555555555556,10.0,4.0,4.0,0.9253227710723877
SR3,5,0.02,0.22499999999999998,36,400,32,0.9309048459981198,0.8377650962614616,1.0,0.4444444444444444,8.0,4.0,6.0,163.90051174163818
E-STLSQ,5,0.02,0.22499999999999998,36,400,32,0.949315356268881,0.8869178975539912,1.0,0.3333333333333333,6.0,4.0,8.0,0.6412332057952881
MIOSR,5,0.02,0.24999999999999997,36,400,32,0.13172793043466324,0.14532180540188266,0.24423630125763074,1.0,14.0,0.0,0.0,600.3958220481873
STLSQ,5,0.02,0.24999999999999997,36,400,32,0.8714611784687027,0.7809056444019661,1.0,0.4,8.0,6.0,6.0,1.4115519523620605
SSR,5,0.02,0.24999999999999997,36,400,32,0.5337099976864463,0.619395511998968,1.0,0.45454545454545453,10.0,8.0,4.0,0.9297420978546143
SR3,5,0.02,0.24999999999999997,36,400,32,1.0288817677717286,0.8382397668633558,1.0031809851683167,0.3333333333333333,9.0,13.0,5.0,163.62688040733337
E-STLSQ,5,0.02,0.24999999999999997,36,400,32,0.9117784152323465,0.8233816577429606,1.0,0.35,7.0,6.0,7.0,0.6597943305969238
MIOSR,5,0.02,0.27499999999999997,36,400,32,0.1568933744059073,0.17310676275037443,0.2899262835432459,1.0,14.0,0.0,0.0,600.4468493461609
STLSQ,5,0.02,0.27499999999999997,36,400,32,0.8705297589045758,0.7079680416555514,1.2911720656249852,0.37142857142857144,13.0,21.0,1.0,1.4424455165863037
SSR,5,0.02,0.27499999999999997,36,400,32,0.9641689980382473,0.68483767750711,0.8795097557718211,0.2972972972972973,11.0,23.0,3.0,0.9088077545166016
SR3,5,0.02,0.27499999999999997,36,400,32,0.9715857755688999,0.8348768880128822,1.0,0.3333333333333333,8.0,10.0,6.0,165.52336955070496
E-STLSQ,5,0.02,0.27499999999999997,36,400,32,0.5011569347507103,0.5392236794728062,1.0,0.4,8.0,6.0,6.0,0.8232789039611816
MIOSR,5,0.02,0.3,36,400,32,0.18351655161566968,0.2024836985476839,0.3378820111246943,1.0,14.0,0.0,0.0,600.4684932231903
STLSQ,5,0.02,0.3,36,400,32,0.9380572371406155,0.8610124520998642,1.0,0.2608695652173913,6.0,9.0,8.0,1.3770933151245117
SSR,5,0.02,0.3,36,400,32,0.9519524427836651,0.8163677524045868,1.0,0.26666666666666666,8.0,16.0,6.0,0.8503320217132568
SR3,5,0.02,0.3,36,400,32,1.054954697987134,0.8143527407772491,0.8862948063311892,0.3333333333333333,10.0,16.0,4.0,162.92265343666077
E-STLSQ,5,0.02,0.3,36,400,32,0.9909954490144925,0.9203279361723804,1.0,0.18181818181818182,4.0,8.0,10.0,0.5297930240631104
