Method,Duration,Sample Rate,Noise,Pts/Domain,# Domains,Seed,coef_l1,coef_l2,coef_linf,support_accuracy,support_tp,support_fp,support_fn,runtime
SSR,5,0.02,0.19999999999999998,36,400,50,0.5056744855543474,0.5924719226512375,1.0,0.4117647058823529,7.0,3.0,7.0,0.7818553447723389
SR3,5,0.02,0.19999999999999998,36,400,50,0.8853571362377833,0.8475960658394944,1.0113185095743595,0.5555555555555556,10.0,4.0,4.0,159.81887078285217
E-STLSQ,5,0.02,0.19999999999999998,36,400,50,0.6375436691536194,0.6883699652911791,1.0,0.5333333333333333,8.0,1.0,6.0,0.6019387245178223
MIOSR,5,0.02,0.22499999999999998,36,400,50,0.06001790862857154,0.06369307995610372,0.091304288500074,1.0,14.0,0.0,0.0,600.3865644931793
STLSQ,5,0.02,0.22499999999999998,36,400,50,0.6328768177663091,0.6834186173366241,1.0,0.5333333333333333,8.0,1.0,6.0,1.1401417255401611
SSR,5,0.02,0.22499999999999998,36,400,50,0.4545224433989331,0.5151609906617364,1.0,0.5294117647058824,9.0,3.0,5.0,0.7802209854125977
SR3,5,0.02,0.22499999999999998,36,400,50,0.885635580394946,0.8459541422761825,1.0116125764443762,0.5555555555555556,10.0,4.0,4.0,158.1788899898529
E-STLSQ,5,0.02,0.22499999999999998,36,400,50,0.7196545012696217,0.7871786043675175,1.0,0.3333333333333333,5.0,1.0,9.0,0.5401134490966797
MIOSR,5,0.02,0.24999999999999997,36,400,50,0.07508223333466163,0.07899006891401626,0.11035662267118196,1.0,14.0,0.0,0.0,600.4717926979065
STLSQ,5,0.02,0.24999999999999997,36,400,50,0.8613554808282616,0.7784974353290974,1.0,0.38095238095238093,8.0,7.0,6.0,1.1759774684906006
SSR,5,0.02,0.24999999999999997,36,400,50,0.6073039135215279,0.608730373766527,1.0,0.42857142857142855,9.0,7.0,5.0,0.7819347381591797
SR3,5,0.02,0.24999999999999997,36,400,50,0.8859111800038785,0.8438529478396536,1.0109999002064791,0.5555555555555556,10.0,4.0,4.0,156.7027084827423
E-STLSQ,5,0.02,0.24999999999999997,36,400,50,0.790065007098217,0.7603957193027611,1.0,0.4444444444444444,8.0,4.0,6.0,0.644385576248169
MIOSR,5,0.02,0.27499999999999997,36,400,50,0.09126082093213096,0.0962217220644389,0.1305403881698909,1.0,14.0,0.0,0.0,600.4939720630646
STLSQ,5,0.02,0.27499999999999997,36,400,50,0.8166271628210402,0.762275882384346,1.0,0.4,8.0,6.0,6.0,1.1728284358978271
SSR,5,0.02,0.27499999999999997,36,400,50,0.3957182322865069,0.4416128961198705,0.6753394471553635,0.6666666666666666,12.0,4.0,2.0,0.7798714637756348
SR3,5,0.02,0.27499999999999997,36,400,50,0.8462063794963577,0.7813684063577885,1.0094036549810164,0.5263157894736842,10.0,5.0,4.0,158.25584650039673
E-STLSQ,5,0.02,0.27499999999999997,36,400,50,0.8522063147781764,0.792778722835947,1.0,0.47058823529411764,8.0,3.0,6.0,0.610802173614502
MIOSR,5,0.02,0.3,36,400,50,0.10837284140801028,0.11513695171106933,0.15166185367028306,1.0,14.0,0.0,0.0,600.4034078121185
STLSQ,5,0.02,0.3,36,400,50,0.8693604448186952,0.7934590994206512,1.0,0.4,8.0,6.0,6.0,1.17512845993042
SSR,5,0.02,0.3,36,400,50,0.42666643922444397,0.46139135760408223,0.6548216237449401,0.6,12.0,6.0,2.0,0.7827880382537842
SR3,5,0.02,0.3,36,400,50,0.9660802515971514,0.8301693419285303,1.0067631361804148,0.47619047619047616,10.0,7.0,4.0,156.593115568161
E-STLSQ,5,0.02,0.3,36,400,50,0.963381844806025,0.889492139067013,1.0,0.3,6.0,6.0,8.0,0.6035597324371338
