Method,Duration,Sample Rate,Noise,Pts/Domain,# Domains,Seed,coef_l1,coef_l2,coef_linf,support_accuracy,support_tp,support_fp,support_fn,runtime
MIOSR,5,0.02,0.22499999999999998,36,400,41,0.10598417065794266,0.11639443260409274,0.19226012098132594,1.0,14.0,0.0,0.0,517.9148149490356
STLSQ,5,0.02,0.22499999999999998,36,400,41,1.1660292820912432,0.9476489910184658,1.0,0.36363636363636365,8.0,8.0,6.0,1.1080443859100342
SSR,5,0.02,0.22499999999999998,36,400,41,0.16905356187944975,0.16849860724745727,0.23631290076811096,0.875,14.0,2.0,0.0,0.7691123485565186
SR3,5,0.02,0.22499999999999998,36,400,41,0.9034810746862855,0.8479427824332079,1.10550621691261,0.5,10.0,6.0,4.0,143.4074423313141
E-STLSQ,5,0.02,0.22499999999999998,36,400,41,1.2146572830577955,0.9937228490341075,1.0,0.2727272727272727,6.0,8.0,8.0,0.6008880138397217
MIOSR,5,0.02,0.24999999999999997,36,400,41,0.12905277212692906,0.1405114238453945,0.22846786507939099,1.0,14.0,0.0,0.0,600.3370580673218
STLSQ,5,0.02,0.24999999999999997,36,400,41,1.1107224676998027,1.0215937506182633,1.0,0.25,4.0,2.0,10.0,1.098470687866211
SSR,5,0.02,0.24999999999999997,36,400,41,1.1062033942704406,0.8946795792883973,1.0,0.3333333333333333,8.0,10.0,6.0,0.7726256847381592
SR3,5,0.02,0.24999999999999997,36,400,41,0.9028521818175174,0.8039767131592788,0.9156866272965416,0.5263157894736842,10.0,5.0,4.0,148.64487433433533
E-STLSQ,5,0.02,0.24999999999999997,36,400,41,1.1107224676998027,1.0215937506182633,1.0,0.25,4.0,2.0,10.0,0.46430158615112305
MIOSR,5,0.02,0.27499999999999997,36,400,41,0.5375430029518314,0.596496880983804,1.0,0.5555555555555556,10.0,4.0,4.0,600.3888351917267
STLSQ,5,0.02,0.27499999999999997,36,400,41,1.1553855706487055,0.9228440914127307,1.110764128021598,0.26666666666666666,8.0,16.0,6.0,1.1005949974060059
SSR,5,0.02,0.27499999999999997,36,400,41,0.7097461592893166,0.7785879262750097,1.0,0.28,7.0,11.0,7.0,0.7698624134063721
SR3,5,0.02,0.27499999999999997,36,400,41,1.1367406091736032,0.9065444370095855,0.8897328390133834,0.38461538461538464,10.0,12.0,4.0,147.12227320671082
E-STLSQ,5,0.02,0.27499999999999997,36,400,41,1.2401487998824803,1.0401252510693118,1.0,0.07692307692307693,2.0,12.0,12.0,0.6112544536590576
MIOSR,5,0.02,0.3,36,400,41,0.5535564759748771,0.6036426562039503,1.0,0.5555555555555556,10.0,4.0,4.0,600.4653000831604
STLSQ,5,0.02,0.3,36,400,41,1.1096087602486016,1.0205955961250128,1.0,0.25,4.0,2.0,10.0,1.1202878952026367
SSR,5,0.02,0.3,36,400,41,0.8322306166952709,0.8454923251382217,1.1149821805530244,0.3,6.0,6.0,8.0,0.7709088325500488
SR3,5,0.02,0.3,36,400,41,1.1006125165795881,0.8435054743710976,0.9268877365016596,0.35714285714285715,10.0,14.0,4.0,147.7177734375
E-STLSQ,5,0.02,0.3,36,400,41,1.1096087602486016,1.0205955961250128,1.0,0.25,4.0,2.0,10.0,0.46489381790161133
