Method,Duration,Sample Rate,Noise,Pts/Domain,# Domains,Seed,coef_l1,coef_l2,coef_linf,support_accuracy,support_tp,support_fp,support_fn,runtime
MIOSR,5,0.02,0.15,36,400,24,0.0291764138082979,0.03168316983182165,0.046849042941982666,1.0,14.0,0.0,0.0,195.41342878341675
STLSQ,5,0.02,0.15,36,400,24,0.05298490438181357,0.06057870957381085,0.11062601048925802,0.9333333333333333,14.0,1.0,0.0,1.477820634841919
SSR,5,0.02,0.15,36,400,24,0.029176413807920198,0.03168316983151383,0.046849042941982555,1.0,14.0,0.0,0.0,0.9926838874816895
SR3,5,0.02,0.15,36,400,24,0.6528968956767194,0.6828043089663381,0.936796199143916,0.6666666666666666,10.0,1.0,4.0,202.13959741592407
E-STLSQ,5,0.02,0.15,36,400,24,0.09239837133484018,0.09523236896074919,0.1260244597907645,0.8666666666666667,13.0,1.0,1.0,0.815218448638916
MIOSR,5,0.02,0.175,36,400,24,0.04092902691164591,0.04415288340287551,0.06183424580623753,1.0,14.0,0.0,0.0,515.4437029361725
STLSQ,5,0.02,0.175,36,400,24,0.07020616655502394,0.07871240028970647,0.14041032820028132,0.9333333333333333,14.0,1.0,0.0,1.5581307411193848
SSR,5,0.02,0.175,36,400,24,0.20754879833298118,0.17082009009303512,0.18763242907576683,0.5833333333333334,14.0,10.0,0.0,1.0311343669891357
SR3,5,0.02,0.175,36,400,24,1.3518094961429579,1.0373038060971613,0.9896250899895038,0.4782608695652174,11.0,9.0,3.0,196.2854766845703
E-STLSQ,5,0.02,0.175,36,400,24,0.1037524731055869,0.1076827998622275,0.15700103191353143,0.8666666666666667,13.0,1.0,1.0,0.854665994644165
MIOSR,5,0.02,0.19999999999999998,36,400,24,0.4543505726972065,0.5728197104365086,1.0,0.5555555555555556,10.0,4.0,4.0,563.0742239952087
STLSQ,5,0.02,0.19999999999999998,36,400,24,0.20283502020733518,0.1784873715693697,0.20975204220913302,0.7,14.0,6.0,0.0,1.4822113513946533
SSR,5,0.02,0.19999999999999998,36,400,24,0.26564868732681457,0.20435212803728572,0.20928020197954178,0.5833333333333334,14.0,10.0,0.0,0.9836032390594482
SR3,5,0.02,0.19999999999999998,36,400,24,1.038124472285885,0.9180543673952518,1.0336764912884377,0.5,10.0,6.0,4.0,192.6948630809784
E-STLSQ,5,0.02,0.19999999999999998,36,400,24,0.15257873090727045,0.14394496577407734,0.19251386009982596,0.75,12.0,2.0,2.0,0.8453726768493652
MIOSR,5,0.02,0.22499999999999998,36,400,24,0.9091656551915321,0.8396784531274277,1.0,0.2727272727272727,6.0,8.0,8.0,601.1361830234528
STLSQ,5,0.02,0.22499999999999998,36,400,24,0.239364723853654,0.20772300846280448,0.23011737448019387,0.7,14.0,6.0,0.0,1.5094985961914062
SSR,5,0.02,0.22499999999999998,36,400,24,0.2673345520199875,0.21848356512755793,0.24584728768361697,0.5833333333333334,14.0,10.0,0.0,0.98250412940979
SR3,5,0.02,0.22499999999999998,36,400,24,1.345662275613918,1.0326156956407215,0.9900389745633018,0.45454545454545453,10.0,8.0,4.0,191.89303159713745
E-STLSQ,5,0.02,0.22499999999999998,36,400,24,0.258946343739207,0.24730300927444593,0.33499028768494943,0.75,12.0,2.0,2.0,0.8892464637756348
MIOSR,5,0.02,0.24999999999999997,36,400,24,0.08603637960453263,0.09333361624203289,0.12257929737007023,1.0,14.0,0.0,0.0,601.925544500351
STLSQ,5,0.02,0.24999999999999997,36,400,24,0.6725561966850201,0.6677967635953171,1.0,0.47619047619047616,10.0,7.0,4.0,1.4980309009552002
SSR,5,0.02,0.24999999999999997,36,400,24,0.7164645902264886,0.5556136262840404,0.8077619768900286,0.3888888888888889,14.0,22.0,0.0,0.9825122356414795
SR3,5,0.02,0.24999999999999997,36,400,24,1.31742218046077,1.0153884513142395,0.9954020185354465,0.45454545454545453,10.0,8.0,4.0,190.70411491394043
E-STLSQ,5,0.02,0.24999999999999997,36,400,24,0.5568101642163654,0.6104854860207052,1.0,0.47368421052631576,9.0,5.0,5.0,0.9306371212005615
MIOSR,5,0.02,0.27499999999999997,36,400,24,0.49534166275827124,0.5900070321004233,1.0,0.5555555555555556,10.0,4.0,4.0,601.2811007499695
STLSQ,5,0.02,0.27499999999999997,36,400,24,0.6901172950370952,0.6717657502123394,1.0,0.43478260869565216,10.0,9.0,4.0,1.5128273963928223
SSR,5,0.02,0.27499999999999997,36,400,24,0.9941193469075875,0.9106673049605973,1.0,0.3,6.0,6.0,8.0,0.980280876159668
SR3,5,0.02,0.27499999999999997,36,400,24,1.2791823372882438,0.9942828215181634,1.0010310531148796,0.45454545454545453,10.0,8.0,4.0,191.96272206306458
E-STLSQ,5,0.02,0.27499999999999997,36,400,24,0.9604126328867593,0.8678645477051711,1.0,0.3,6.0,6.0,8.0,0.8827846050262451
MIOSR,5,0.02,0.3,36,400,24,0.46867873699254575,0.5688337474458224,1.0,0.75,12.0,2.0,2.0,601.311696767807
STLSQ,5,0.02,0.3,36,400,24,0.9825266532754063,0.9092208282090254,1.0,0.3333333333333333,6.0,4.0,8.0,1.3966829776763916
SSR,5,0.02,0.3,36,400,24,1.0635738993991848,0.8675454612627437,1.0,0.2727272727272727,9.0,19.0,5.0,0.9421477317810059
SR3,5,0.02,0.3,36,400,24,0.993667107454473,0.8931565795215006,1.00852376470713,0.45454545454545453,10.0,8.0,4.0,187.10533785820007
E-STLSQ,5,0.02,0.3,36,400,24,0.9825266532754063,0.9092208282090254,1.0,0.3333333333333333,6.0,4.0,8.0,0.7053360939025879
