Method,Duration,Sample Rate,Noise,Pts/Domain,# Domains,Seed,coef_l1,coef_l2,coef_linf,support_accuracy,support_tp,support_fp,support_fn,runtime
MIOSR,5,0.02,0.22499999999999998,36,400,25,0.09457282057097827,0.10893003570133829,0.19658884891050565,1.0,14.0,0.0,0.0,600.4204998016357
STLSQ,5,0.02,0.22499999999999998,36,400,25,0.8479093239660357,0.7022850149114472,1.013292488399126,0.5,13.0,12.0,1.0,1.112060546875
SSR,5,0.02,0.22499999999999998,36,400,25,1.7268703207465033,1.7531949411011913,2.8551341315326892,0.42857142857142855,12.0,14.0,2.0,0.7680549621582031
SR3,5,0.02,0.22499999999999998,36,400,25,0.7865982415094571,0.8112160127393938,1.0208426015229952,0.6666666666666666,10.0,1.0,4.0,150.4020049571991
E-STLSQ,5,0.02,0.22499999999999998,36,400,25,0.5474800008085718,0.6045079229990146,1.0,0.6470588235294118,11.0,3.0,3.0,0.6196141242980957
MIOSR,5,0.02,0.24999999999999997,36,400,25,0.11427931727342547,0.12943815942101328,0.23080292950357384,1.0,14.0,0.0,0.0,600.480539560318
STLSQ,5,0.02,0.24999999999999997,36,400,25,0.8046244102365074,0.610279965275007,0.753847067262144,0.4642857142857143,13.0,14.0,1.0,1.136390209197998
SSR,5,0.02,0.24999999999999997,36,400,25,0.9601098793690245,0.6904411410391588,0.8617454402643439,0.41935483870967744,13.0,17.0,1.0,0.7674179077148438
SR3,5,0.02,0.24999999999999997,36,400,25,0.788505223603315,0.8102153869775037,1.021777974962393,0.6666666666666666,10.0,1.0,4.0,149.27549386024475
E-STLSQ,5,0.02,0.24999999999999997,36,400,25,0.5897154469566238,0.6135610286098782,1.0,0.5555555555555556,10.0,4.0,4.0,0.6441705226898193
MIOSR,5,0.02,0.27499999999999997,36,400,25,0.13532438701053703,0.15158802805219854,0.2668497027000727,1.0,14.0,0.0,0.0,600.495698928833
STLSQ,5,0.02,0.27499999999999997,36,400,25,0.7358178199974682,0.614611377720816,0.7851911851985418,0.4482758620689655,13.0,15.0,1.0,1.1125693321228027
SSR,5,0.02,0.27499999999999997,36,400,25,0.8279369775212432,0.7863086954180747,1.0,0.42857142857142855,9.0,7.0,5.0,0.7696068286895752
SR3,5,0.02,0.27499999999999997,36,400,25,1.0039259400993492,0.9250512177511332,1.023279024852949,0.625,10.0,2.0,4.0,150.52006220817566
E-STLSQ,5,0.02,0.27499999999999997,36,400,25,0.8310976809653837,0.8125801818475253,1.0,0.3333333333333333,7.0,7.0,7.0,0.6367833614349365
MIOSR,5,0.02,0.3,36,400,25,0.15752644439928254,0.17520591570761967,0.3044524498629748,1.0,14.0,0.0,0.0,600.4380595684052
STLSQ,5,0.02,0.3,36,400,25,0.8754751422936612,0.7607453393736998,0.816083294230552,0.4230769230769231,11.0,12.0,3.0,1.0999431610107422
SSR,5,0.02,0.3,36,400,25,1.049088472100456,0.9592371206568733,1.0,0.3333333333333333,6.0,4.0,8.0,0.7700209617614746
SR3,5,0.02,0.3,36,400,25,1.0021609809616885,0.9237532019879469,1.0243963334272193,0.625,10.0,2.0,4.0,151.7318046092987
E-STLSQ,5,0.02,0.3,36,400,25,0.978758659255854,0.8967214473046966,1.0,0.3333333333333333,7.0,7.0,7.0,0.6311953067779541
