Method,Duration,Sample Rate,Noise,Pts/Domain,# Domains,Seed,coef_l1,coef_l2,coef_linf,support_accuracy,support_tp,support_fp,support_fn,runtime
STLSQ,5,0.02,0.1,36,400,16,0.20628200813661543,0.23939109089361,0.4056531122448553,0.7222222222222222,13.0,4.0,1.0,1.217334270477295
SSR,5,0.02,0.1,36,400,16,0.040331816363060054,0.0457028138888172,0.0663881133796349,1.0,14.0,0.0,0.0,0.8760464191436768
SR3,5,0.02,0.1,36,400,16,0.5022444250952094,0.628935791381719,0.9547405170264557,0.7142857142857143,10.0,0.0,4.0,164.10815620422363
E-STLSQ,5,0.02,0.1,36,400,16,0.12212658552597183,0.13070084762679368,0.2386810957424883,0.75,12.0,2.0,2.0,0.6898162364959717
MIOSR,5,0.02,0.125,36,400,16,0.056344088274853356,0.06289627090578669,0.09141449039315985,1.0,14.0,0.0,0.0,86.46304178237915
STLSQ,5,0.02,0.125,36,400,16,0.21405687985448055,0.2802425886607655,0.5302863672791491,0.7777777777777778,14.0,4.0,0.0,1.2468373775482178
SSR,5,0.02,0.125,36,400,16,0.24568744677326568,0.3652751219863765,0.6776867789354698,0.75,12.0,2.0,2.0,0.8995559215545654
SR3,5,0.02,0.125,36,400,16,0.7965151897202631,0.8325429518472592,0.9605665699540944,0.6666666666666666,10.0,1.0,4.0,163.80257105827332
E-STLSQ,5,0.02,0.125,36,400,16,0.07602150689776757,0.0829076140262351,0.1277375733820918,1.0,14.0,0.0,0.0,0.733834981918335
MIOSR,5,0.02,0.15,36,400,16,0.07455807460624429,0.08232815085385416,0.11944846426055167,1.0,14.0,0.0,0.0,132.81302738189697
STLSQ,5,0.02,0.15,36,400,16,0.9261067735359404,0.7895155772699112,0.9560679758040165,0.52,13.0,11.0,1.0,1.2472903728485107
SSR,5,0.02,0.15,36,400,16,0.4212365673110673,0.39993632157210895,0.6231831455487735,0.6363636363636364,14.0,8.0,0.0,0.8883230686187744
SR3,5,0.02,0.15,36,400,16,0.801820656463066,0.8356928701072949,0.9660053711071983,0.6666666666666666,10.0,1.0,4.0,163.26782822608948
E-STLSQ,5,0.02,0.15,36,400,16,0.4857110180528931,0.5383228575508393,0.6899107481336801,0.75,12.0,2.0,2.0,0.6784443855285645
MIOSR,5,0.02,0.175,36,400,16,0.09486659266694501,0.10390520460757659,0.15026076119263765,1.0,14.0,0.0,0.0,406.4758324623108
STLSQ,5,0.02,0.175,36,400,16,1.1454291059591566,0.9196420546859907,1.3577344076246316,0.3870967741935484,12.0,17.0,2.0,1.3466222286224365
SSR,5,0.02,0.175,36,400,16,0.14250884323455654,0.14703450415859484,0.19160203466621217,0.875,14.0,2.0,0.0,0.9383988380432129
SR3,5,0.02,0.175,36,400,16,0.8076335904926497,0.8390705729977271,0.9710079268902916,0.6666666666666666,10.0,1.0,4.0,163.81172132492065
E-STLSQ,5,0.02,0.175,36,400,16,0.5054554905549381,0.5822309905034276,1.0,0.75,12.0,2.0,2.0,0.7026033401489258
MIOSR,5,0.02,0.19999999999999998,36,400,16,0.11714826157144723,0.12750998590573695,0.18358929268173196,1.0,14.0,0.0,0.0,600.4712560176849
STLSQ,5,0.02,0.19999999999999998,36,400,16,1.6834699334366527,1.1347471028865472,1.296457048772663,0.2926829268292683,12.0,27.0,2.0,1.2083873748779297
SSR,5,0.02,0.19999999999999998,36,400,16,0.36243158549990623,0.31313574449811715,0.42836890474860323,0.6363636363636364,14.0,8.0,0.0,0.8422825336456299
SR3,5,0.02,0.19999999999999998,36,400,16,0.8139602600802697,0.84272863131696,0.975535007579285,0.6666666666666666,10.0,1.0,4.0,161.31907987594604
E-STLSQ,5,0.02,0.19999999999999998,36,400,16,0.6286200839343046,0.6287177542580245,1.0,0.5555555555555556,10.0,4.0,4.0,0.7228987216949463
MIOSR,5,0.02,0.22499999999999998,36,400,16,0.415700333350691,0.5483949223603207,1.0,0.5555555555555556,10.0,4.0,4.0,600.4007003307343
STLSQ,5,0.02,0.22499999999999998,36,400,16,1.007480009134098,0.8501501278841178,1.0,0.34782608695652173,8.0,9.0,6.0,1.2806594371795654
SSR,5,0.02,0.22499999999999998,36,400,16,0.9209130252089994,0.9300223436378172,1.2650470714381656,0.5,14.0,14.0,0.0,0.8400230407714844
SR3,5,0.02,0.22499999999999998,36,400,16,1.0625931956139352,0.9764630213977161,1.0185546925309914,0.625,10.0,2.0,4.0,165.5201690196991
E-STLSQ,5,0.02,0.22499999999999998,36,400,16,1.1942484321834437,1.0025376846604688,1.0,0.13043478260869565,3.0,9.0,11.0,0.7301182746887207
MIOSR,5,0.02,0.24999999999999997,36,400,16,0.5207377989858506,0.5949489808340825,1.0,0.5555555555555556,10.0,4.0,4.0,600.4734833240509
STLSQ,5,0.02,0.24999999999999997,36,400,16,1.2929053752536674,0.9382707237847246,1.3807409767385075,0.2926829268292683,12.0,27.0,2.0,1.297447681427002
SSR,5,0.02,0.24999999999999997,36,400,16,1.4223488001085247,1.0269818758297244,1.42148797574669,0.3939393939393939,13.0,19.0,1.0,0.8383164405822754
SR3,5,0.02,0.24999999999999997,36,400,16,1.0666090017110637,0.9799820968961358,1.0165111475721216,0.625,10.0,2.0,4.0,163.11070775985718
E-STLSQ,5,0.02,0.24999999999999997,36,400,16,0.656927342189297,0.6380332069218243,1.0,0.5555555555555556,10.0,4.0,4.0,0.7467141151428223
MIOSR,5,0.02,0.27499999999999997,36,400,16,0.746199483815214,0.8113160438990056,1.2694536177688982,0.2727272727272727,6.0,8.0,8.0,600.4380300045013
STLSQ,5,0.02,0.27499999999999997,36,400,16,1.0535039791719492,0.9485620623374423,1.0957685461483053,0.2692307692307692,7.0,12.0,7.0,1.3550071716308594
SSR,5,0.02,0.27499999999999997,36,400,16,1.4277449000826012,1.007977078177349,1.1644050610747183,0.3333333333333333,12.0,22.0,2.0,0.8685977458953857
SR3,5,0.02,0.27499999999999997,36,400,16,1.0562175118581072,0.9681105100429653,0.9895635064886209,0.5882352941176471,10.0,3.0,4.0,160.377943277359
E-STLSQ,5,0.02,0.27499999999999997,36,400,16,1.0660600086022878,0.9681891159818705,1.0,0.21739130434782608,5.0,9.0,9.0,0.5575530529022217
MIOSR,5,0.02,0.3,36,400,16,0.22307569873762265,0.23915801910602028,0.3356717624811659,1.0,14.0,0.0,0.0,600.4014449119568
STLSQ,5,0.02,0.3,36,400,16,1.1461148898830786,1.0505071209035863,1.0063941851425942,0.2222222222222222,4.0,4.0,10.0,1.3383212089538574
SSR,5,0.02,0.3,36,400,16,1.1479212937144854,0.8889027638637447,1.0,0.20930232558139536,9.0,29.0,5.0,0.8373095989227295
SR3,5,0.02,0.3,36,400,16,1.1274318104779186,0.9878145332529806,1.0163442932848157,0.5263157894736842,10.0,5.0,4.0,157.66016793251038
E-STLSQ,5,0.02,0.3,36,400,16,1.1461148898830786,1.0505071209035863,1.0063941851425942,0.2222222222222222,4.0,4.0,10.0,0.4944887161254883
