Method,Duration,Sample Rate,Noise,Pts/Domain,# Domains,Seed,coef_l1,coef_l2,coef_linf,support_accuracy,support_tp,support_fp,support_fn,runtime
STLSQ,5,0.02,0.175,36,400,19,2.197231719731569,1.4561615822862926,1.5198816889414104,0.27906976744186046,12.0,29.0,2.0,1.4174551963806152
SSR,5,0.02,0.175,36,400,19,0.3335949885802085,0.29574764227689737,0.4121994401288048,0.6363636363636364,14.0,8.0,0.0,0.949023962020874
SR3,5,0.02,0.175,36,400,19,1.2146386893862147,0.9846906848412506,0.9900484047561721,0.5,10.0,6.0,4.0,195.46479201316833
E-STLSQ,5,0.02,0.175,36,400,19,0.6627454875450275,0.6556641850350922,1.079398248928779,0.5555555555555556,10.0,4.0,4.0,0.9697237014770508
MIOSR,5,0.02,0.19999999999999998,36,400,19,0.12503725771994845,0.13530883592137777,0.18517475854537346,1.0,14.0,0.0,0.0,601.43026304245
STLSQ,5,0.02,0.19999999999999998,36,400,19,1.041771076317001,0.9115201121800436,1.2472751292847462,0.27586206896551724,8.0,15.0,6.0,1.4829292297363281
SSR,5,0.02,0.19999999999999998,36,400,19,1.2393155024689735,1.0233710198293589,1.0,0.30434782608695654,7.0,9.0,7.0,0.9776065349578857
SR3,5,0.02,0.19999999999999998,36,400,19,1.2442537543012224,1.0075607223237881,1.0128824496284092,0.5,10.0,6.0,4.0,193.3058910369873
E-STLSQ,5,0.02,0.19999999999999998,36,400,19,1.006076051857729,0.910134226867597,1.0,0.16666666666666666,4.0,10.0,10.0,0.6629126071929932
MIOSR,5,0.02,0.22499999999999998,36,400,19,0.1501440544449965,0.16186387029805976,0.22030582265658727,1.0,14.0,0.0,0.0,601.3192796707153
STLSQ,5,0.02,0.22499999999999998,36,400,19,1.0674345923328696,0.9369928290010084,1.259630708375298,0.26666666666666666,8.0,16.0,6.0,1.4936950206756592
SSR,5,0.02,0.22499999999999998,36,400,19,1.1626765245524135,0.9911879398433235,1.2159632594262764,0.30434782608695654,7.0,9.0,7.0,0.9949195384979248
SR3,5,0.02,0.22499999999999998,36,400,19,1.2562636409783112,1.0118877623436497,1.0361263532707476,0.47619047619047616,10.0,7.0,4.0,195.31886649131775
E-STLSQ,5,0.02,0.22499999999999998,36,400,19,1.046687471840178,0.9521182115858825,1.0,0.16666666666666666,4.0,10.0,10.0,0.6786448955535889
MIOSR,5,0.02,0.24999999999999997,36,400,19,0.5239864703105664,0.5972094455262376,1.0,0.5555555555555556,10.0,4.0,4.0,601.6420340538025
STLSQ,5,0.02,0.24999999999999997,36,400,19,1.105578278713661,0.976158403581972,1.2588241860738392,0.27586206896551724,8.0,15.0,6.0,1.4851081371307373
SSR,5,0.02,0.24999999999999997,36,400,19,0.9553229324818633,0.8711266961552422,1.0,0.30434782608695654,7.0,9.0,7.0,0.9594378471374512
SR3,5,0.02,0.24999999999999997,36,400,19,1.2863131454665324,1.0369066815216796,1.0597126286918723,0.47619047619047616,10.0,7.0,4.0,192.9802622795105
E-STLSQ,5,0.02,0.24999999999999997,36,400,19,1.0645151648334008,0.9669069269378371,1.0,0.21739130434782608,5.0,9.0,9.0,0.6944587230682373
MIOSR,5,0.02,0.27499999999999997,36,400,19,0.6190995927065679,0.6673388734848414,1.0,0.47368421052631576,9.0,5.0,5.0,600.8871552944183
STLSQ,5,0.02,0.27499999999999997,36,400,19,1.0940760053123844,0.9953729272624402,1.0587782425859875,0.2727272727272727,6.0,8.0,8.0,1.477609634399414
SSR,5,0.02,0.27499999999999997,36,400,19,0.9877851623971164,0.9139679133107882,1.0,0.23809523809523808,5.0,7.0,9.0,0.9538109302520752
SR3,5,0.02,0.27499999999999997,36,400,19,1.7161340895076092,1.203158231082871,1.0835997987248545,0.3225806451612903,10.0,17.0,4.0,185.7718231678009
E-STLSQ,5,0.02,0.27499999999999997,36,400,19,1.1230215213728616,1.030875100413562,1.0587782425859875,0.2,4.0,6.0,10.0,0.6487030982971191
MIOSR,5,0.02,0.3,36,400,19,0.8562014420244085,0.8283618637754556,1.0,0.2727272727272727,6.0,8.0,8.0,600.6942574977875
STLSQ,5,0.02,0.3,36,400,19,1.0886448482987072,0.9978726032967187,1.0850359349285612,0.3,6.0,6.0,8.0,1.306126594543457
SSR,5,0.02,0.3,36,400,19,0.9907799296849361,0.917967775594262,1.0,0.23809523809523808,5.0,7.0,9.0,0.9207887649536133
SR3,5,0.02,0.3,36,400,19,1.722929608807703,1.2057985851651687,1.0864150294562391,0.25806451612903225,8.0,17.0,6.0,177.79473543167114
E-STLSQ,5,0.02,0.3,36,400,19,1.1145359197124658,1.025018792296982,1.0850359349285612,0.2631578947368421,5.0,5.0,9.0,0.5578324794769287
