Method,Duration,Sample Rate,Noise,Pts/Domain,# Domains,Seed,coef_l1,coef_l2,coef_linf,support_accuracy,support_tp,support_fp,support_fn,runtime
E-STLSQ,5,0.02,0.125,36,400,37,0.2004750825896911,0.2186794651897527,0.36413590589779044,0.8666666666666667,13.0,1.0,1.0,0.6136569976806641
MIOSR,5,0.02,0.15,36,400,37,0.06565632488121409,0.07939089473347376,0.1497866443595457,1.0,14.0,0.0,0.0,53.26956653594971
STLSQ,5,0.02,0.15,36,400,37,0.2992816079401719,0.3262103738189678,0.608284498470255,0.6190476190476191,13.0,7.0,1.0,1.2566845417022705
SSR,5,0.02,0.15,36,400,37,0.7887455283568424,0.965776010414644,1.94450366575324,0.47368421052631576,9.0,5.0,5.0,0.8483636379241943
SR3,5,0.02,0.15,36,400,37,1.4382355220738157,1.36832841354108,2.230670033830678,0.47619047619047616,10.0,7.0,4.0,164.71356439590454
E-STLSQ,5,0.02,0.15,36,400,37,0.2899488122110054,0.29010586381415426,0.41216257656304167,0.75,12.0,2.0,2.0,0.6635069847106934
MIOSR,5,0.02,0.175,36,400,37,0.08569485551750683,0.1000325125218874,0.18296544555683147,1.0,14.0,0.0,0.0,90.83134388923645
STLSQ,5,0.02,0.175,36,400,37,0.4970825000199377,0.48108679237862917,0.8478767470251525,0.5416666666666666,13.0,10.0,1.0,1.2920877933502197
SSR,5,0.02,0.175,36,400,37,0.5620832714528399,0.6977470638460387,1.3531768754365896,0.6,12.0,6.0,2.0,0.8582203388214111
SR3,5,0.02,0.175,36,400,37,1.5458260592571147,1.235419850850005,1.619020566330405,0.37037037037037035,10.0,13.0,4.0,167.53720211982727
E-STLSQ,5,0.02,0.175,36,400,37,0.12779218787630262,0.14805615329918417,0.2975750821231343,0.8666666666666667,13.0,1.0,1.0,0.6607472896575928
MIOSR,5,0.02,0.19999999999999998,36,400,37,0.10814484643611534,0.12305097123011215,0.21793592614760837,1.0,14.0,0.0,0.0,194.9942057132721
STLSQ,5,0.02,0.19999999999999998,36,400,37,0.5908242475502835,0.5860819085646625,1.0810877704556918,0.5416666666666666,13.0,10.0,1.0,1.3073699474334717
SSR,5,0.02,0.19999999999999998,36,400,37,0.6263069728755659,0.7029663988893162,1.0,0.47368421052631576,9.0,5.0,5.0,0.8526761531829834
SR3,5,0.02,0.19999999999999998,36,400,37,1.5688553715517541,1.244232340963598,1.6109390676850799,0.37037037037037035,10.0,13.0,4.0,163.7535798549652
E-STLSQ,5,0.02,0.19999999999999998,36,400,37,0.4647302362237973,0.5053340703252298,1.1768106809419876,0.6470588235294118,11.0,3.0,3.0,0.6832470893859863
MIOSR,5,0.02,0.22499999999999998,36,400,37,0.1328862597878968,0.14841764313792707,0.2545025172325118,1.0,14.0,0.0,0.0,386.037575006485
STLSQ,5,0.02,0.22499999999999998,36,400,37,1.0069909514523718,0.8221905651594092,1.291764702177504,0.4230769230769231,11.0,12.0,3.0,1.33555006980896
SSR,5,0.02,0.22499999999999998,36,400,37,0.8554249457082606,0.786484515700881,1.0,0.44,11.0,11.0,3.0,0.8584620952606201
SR3,5,0.02,0.22499999999999998,36,400,37,1.5643058444438411,1.233063314729085,1.7203266795893566,0.37037037037037035,10.0,13.0,4.0,162.01930046081543
E-STLSQ,5,0.02,0.22499999999999998,36,400,37,1.0343110723543512,0.9213960048664765,1.291764702177504,0.3333333333333333,7.0,7.0,7.0,0.6460974216461182
MIOSR,5,0.02,0.24999999999999997,36,400,37,0.1597722679086955,0.17605432191807643,0.2924695927457637,1.0,14.0,0.0,0.0,556.2907791137695
STLSQ,5,0.02,0.24999999999999997,36,400,37,1.0593380512232757,1.0826420180186227,2.168380761356073,0.43478260869565216,10.0,9.0,4.0,1.3067104816436768
SSR,5,0.02,0.24999999999999997,36,400,37,1.2098622589706698,1.002671119838664,1.6978068498057721,0.4,12.0,16.0,2.0,0.844231128692627
SR3,5,0.02,0.24999999999999997,36,400,37,1.317201384299942,1.1595329062211739,2.195499684766643,0.35714285714285715,10.0,14.0,4.0,160.0581955909729
E-STLSQ,5,0.02,0.24999999999999997,36,400,37,1.2165456761796523,1.185648605570769,2.168380761356073,0.3333333333333333,7.0,7.0,7.0,0.6717708110809326
MIOSR,5,0.02,0.27499999999999997,36,400,37,0.5199108535595485,0.6112415247353592,1.0,0.6470588235294118,11.0,3.0,3.0,600.45565533638
STLSQ,5,0.02,0.27499999999999997,36,400,37,0.767463958422844,0.6999375051131348,1.0,0.42857142857142855,9.0,7.0,5.0,1.265275478363037
SSR,5,0.02,0.27499999999999997,36,400,37,0.9013761458849009,0.7521449934598282,0.9124012704113449,0.4117647058823529,14.0,20.0,0.0,0.831636905670166
SR3,5,0.02,0.27499999999999997,36,400,37,1.3974760744620278,1.1719533454582447,2.1026948763277455,0.35714285714285715,10.0,14.0,4.0,159.41016340255737
E-STLSQ,5,0.02,0.27499999999999997,36,400,37,0.8113977678376317,0.7498170622335741,1.0,0.4,8.0,6.0,6.0,0.5957746505737305
MIOSR,5,0.02,0.3,36,400,37,0.21924929270127283,0.23758069577664875,0.3718018946540278,1.0,14.0,0.0,0.0,600.4264802932739
STLSQ,5,0.02,0.3,36,400,37,0.6824290479185026,0.7041133382960061,1.0,0.4375,7.0,2.0,7.0,1.270017385482788
SSR,5,0.02,0.3,36,400,37,0.8396601253310407,0.7498747148055751,0.9225912915090008,0.4666666666666667,14.0,16.0,0.0,0.8332159519195557
SR3,5,0.02,0.3,36,400,37,1.4653161118938842,1.1837139937246552,1.9855227621774625,0.35714285714285715,10.0,14.0,4.0,159.133154630661
E-STLSQ,5,0.02,0.3,36,400,37,0.6824290479185026,0.7041133382960061,1.0,0.4375,7.0,2.0,7.0,0.7101333141326904
