Method,Duration,Sample Rate,Noise,Pts/Domain,# Domains,Seed,coef_l1,coef_l2,coef_linf,support_accuracy,support_tp,support_fp,support_fn,runtime
E-STLSQ,5,0.02,0.15,36,400,44,0.4313297596814346,0.5652017242994025,1.0,0.7142857142857143,10.0,0.0,4.0,0.7179768085479736
MIOSR,5,0.02,0.175,36,400,44,0.10251132888366682,0.12366015838922263,0.2290315915023201,1.0,14.0,0.0,0.0,323.1103241443634
STLSQ,5,0.02,0.175,36,400,44,0.3182628932582945,0.36362119103141644,0.5089167125562146,0.8125,13.0,2.0,1.0,1.4116020202636719
SSR,5,0.02,0.175,36,400,44,0.7934496936729935,0.7592604751867614,1.0,0.4166666666666667,10.0,10.0,4.0,0.9110221862792969
SR3,5,0.02,0.175,36,400,44,1.2461138406587478,1.2292034658922728,1.6107279924603657,0.5652173913043478,13.0,9.0,1.0,169.16306471824646
E-STLSQ,5,0.02,0.175,36,400,44,0.312278967434667,0.3480668022141132,0.5135329082000405,0.75,12.0,2.0,2.0,0.7343320846557617
MIOSR,5,0.02,0.19999999999999998,36,400,44,0.48482394701112613,0.5898097138451374,1.0,0.5555555555555556,10.0,4.0,4.0,353.20536756515503
STLSQ,5,0.02,0.19999999999999998,36,400,44,0.3347568780665501,0.36857779832416177,0.5007010308854016,0.7222222222222222,13.0,4.0,1.0,1.4283885955810547
SSR,5,0.02,0.19999999999999998,36,400,44,0.3592853524236576,0.40218450419885937,0.5767690177074167,0.6842105263157895,13.0,5.0,1.0,0.9924559593200684
SR3,5,0.02,0.19999999999999998,36,400,44,0.8993940451250492,0.8180251923373373,1.1324724316408705,0.5,13.0,12.0,1.0,172.14666438102722
E-STLSQ,5,0.02,0.19999999999999998,36,400,44,0.4060349396985944,0.4784157181707607,1.0,0.6470588235294118,11.0,3.0,3.0,0.7811193466186523
MIOSR,5,0.02,0.22499999999999998,36,400,44,0.15178583351799002,0.18088469133899612,0.33041361668090885,1.0,14.0,0.0,0.0,403.0839560031891
STLSQ,5,0.02,0.22499999999999998,36,400,44,0.36555766073374996,0.400240953309131,0.5592149295878744,0.7222222222222222,13.0,4.0,1.0,1.3379590511322021
SSR,5,0.02,0.22499999999999998,36,400,44,0.9041255913104989,0.8038582080225833,1.0,0.35714285714285715,10.0,14.0,4.0,0.8828580379486084
SR3,5,0.02,0.22499999999999998,36,400,44,1.2043936841108762,0.9771405539692268,0.9447243062455771,0.47619047619047616,10.0,7.0,4.0,172.60598707199097
E-STLSQ,5,0.02,0.22499999999999998,36,400,44,0.37067081580137595,0.4081054870949292,0.577567817155213,0.75,12.0,2.0,2.0,0.8367650508880615
MIOSR,5,0.02,0.24999999999999997,36,400,44,0.5137501520044007,0.6039751980436192,1.0,0.5555555555555556,10.0,4.0,4.0,536.664314031601
STLSQ,5,0.02,0.24999999999999997,36,400,44,0.49092473694850003,0.4362532858151039,0.5664956118331113,0.40625,13.0,18.0,1.0,1.3217823505401611
SSR,5,0.02,0.24999999999999997,36,400,44,0.6113188885968833,0.7014122522316133,1.0,0.47368421052631576,9.0,5.0,5.0,0.9040768146514893
SR3,5,0.02,0.24999999999999997,36,400,44,1.218161137012618,0.9827209774371213,0.9620527491970745,0.43478260869565216,10.0,9.0,4.0,170.13458037376404
E-STLSQ,5,0.02,0.24999999999999997,36,400,44,0.4319427011457818,0.5037869531205806,1.0,0.5555555555555556,10.0,4.0,4.0,0.7961227893829346
MIOSR,5,0.02,0.27499999999999997,36,400,44,0.5317817405619777,0.614997203580976,1.0,0.5555555555555556,10.0,4.0,4.0,600.4396722316742
STLSQ,5,0.02,0.27499999999999997,36,400,44,0.6462700191926001,0.5550977115569176,0.675255278911393,0.37142857142857144,13.0,21.0,1.0,1.3502154350280762
SSR,5,0.02,0.27499999999999997,36,400,44,0.9099764385540978,0.8142253516128748,1.0,0.3103448275862069,9.0,15.0,5.0,0.8756818771362305
SR3,5,0.02,0.27499999999999997,36,400,44,1.3436527832031904,1.0098272744140657,0.9785426418787876,0.3448275862068966,10.0,15.0,4.0,170.36664652824402
E-STLSQ,5,0.02,0.27499999999999997,36,400,44,0.52807658180244,0.5658138916433982,1.0,0.47368421052631576,9.0,5.0,5.0,0.7924509048461914
MIOSR,5,0.02,0.3,36,400,44,0.5298858248962885,0.61436052713319,1.0,0.6470588235294118,11.0,3.0,3.0,600.5835325717926
STLSQ,5,0.02,0.3,36,400,44,0.6761823298926551,0.5803001903374966,0.7124156458890364,0.3611111111111111,13.0,22.0,1.0,1.3282556533813477
SSR,5,0.02,0.3,36,400,44,1.1462484688940808,0.9647321765572937,1.1301947385585531,0.35714285714285715,10.0,14.0,4.0,0.8659355640411377
SR3,5,0.02,0.3,36,400,44,1.5859727708719775,1.1001850412459746,0.9977895118329333,0.2777777777777778,10.0,22.0,4.0,165.49765753746033
E-STLSQ,5,0.02,0.3,36,400,44,0.7174398445540101,0.7724118637337841,1.0,0.2857142857142857,6.0,7.0,8.0,0.7299537658691406
