Method,Duration,Sample Rate,Noise,Pts/Domain,# Domains,Seed,coef_l1,coef_l2,coef_linf,support_accuracy,support_tp,support_fp,support_fn,runtime
E-STLSQ,5,0.02,0.19999999999999998,36,400,40,1.0230239997740451,0.9345687707889102,1.0,0.12,3.0,11.0,11.0,0.5234689712524414
MIOSR,5,0.02,0.22499999999999998,36,400,40,0.06940499960361454,0.07859844395555288,0.10884325133478334,1.0,14.0,0.0,0.0,539.7574691772461
STLSQ,5,0.02,0.22499999999999998,36,400,40,0.9877531741389339,0.8704257069563255,1.0,0.2857142857142857,8.0,14.0,6.0,1.1109449863433838
SSR,5,0.02,0.22499999999999998,36,400,40,0.7446591463312673,0.575398079025896,0.9844866255767647,0.35,14.0,26.0,0.0,0.7745668888092041
SR3,5,0.02,0.22499999999999998,36,400,40,1.5685425625203544,1.2311758000898192,1.3861547705084545,0.43478260869565216,10.0,9.0,4.0,156.58421158790588
E-STLSQ,5,0.02,0.22499999999999998,36,400,40,1.0297161844339513,0.9380334893378777,1.0,0.16666666666666666,4.0,10.0,10.0,0.49542236328125
MIOSR,5,0.02,0.24999999999999997,36,400,40,0.5210409460424571,0.623841576524274,1.0,0.5555555555555556,10.0,4.0,4.0,600.3428151607513
STLSQ,5,0.02,0.24999999999999997,36,400,40,1.0098668611392718,0.8950543536166446,1.0,0.2857142857142857,8.0,14.0,6.0,1.1386728286743164
SSR,5,0.02,0.24999999999999997,36,400,40,1.0441991174645593,0.7447604410420647,1.262913246094173,0.30434782608695654,14.0,32.0,0.0,0.771007776260376
SR3,5,0.02,0.24999999999999997,36,400,40,1.8120242976700331,1.2828242814427102,1.4212794712216883,0.3333333333333333,10.0,16.0,4.0,156.29980039596558
E-STLSQ,5,0.02,0.24999999999999997,36,400,40,1.0533393832829676,0.9538437778195611,1.0,0.16666666666666666,4.0,10.0,10.0,0.5139451026916504
MIOSR,5,0.02,0.27499999999999997,36,400,40,0.5532718863414575,0.6612065021399713,1.1462353330280015,0.5555555555555556,10.0,4.0,4.0,600.389899969101
STLSQ,5,0.02,0.27499999999999997,36,400,40,1.0498084259614116,0.9146074909215193,1.0,0.26666666666666666,8.0,16.0,6.0,1.1443967819213867
SSR,5,0.02,0.27499999999999997,36,400,40,1.2803213797702058,0.8066992119211818,1.2464764959897219,0.25,14.0,42.0,0.0,0.7736880779266357
SR3,5,0.02,0.27499999999999997,36,400,40,1.8781846118564802,1.2453329492007195,1.355411513899306,0.23255813953488372,10.0,29.0,4.0,154.52444410324097
E-STLSQ,5,0.02,0.27499999999999997,36,400,40,1.080336595428757,0.9799998220981934,1.0,0.12,3.0,11.0,11.0,0.5624773502349854
MIOSR,5,0.02,0.3,36,400,40,0.570170224876455,0.673123477714575,1.1739515357196713,0.5555555555555556,10.0,4.0,4.0,600.495308637619
STLSQ,5,0.02,0.3,36,400,40,1.0261529515935455,0.9030705218944014,1.0,0.3103448275862069,9.0,15.0,5.0,1.1775405406951904
SSR,5,0.02,0.3,36,400,40,1.0182863439377794,0.8806625201277184,1.0,0.23529411764705882,8.0,20.0,6.0,0.773566484451294
SR3,5,0.02,0.3,36,400,40,2.0179142662191656,1.3601869900014165,1.6923554134962537,0.19607843137254902,10.0,37.0,4.0,153.54739570617676
E-STLSQ,5,0.02,0.3,36,400,40,1.0776068368397584,0.9805015889706501,1.0,0.12,3.0,11.0,11.0,0.5789134502410889
