Method,Duration,Sample Rate,Noise,Pts/Domain,# Domains,Seed,coef_l1,coef_l2,coef_linf,support_accuracy,support_tp,support_fp,support_fn,runtime
STLSQ,5,0.02,0.175,36,400,8,0.22124801527269905,0.2260479966386067,0.3653112851581569,0.7647058823529411,13.0,3.0,1.0,1.0868515968322754
SSR,5,0.02,0.175,36,400,8,0.22124801527237709,0.22604799663799138,0.36531128515675415,0.7647058823529411,13.0,3.0,1.0,0.8237435817718506
SR3,5,0.02,0.175,36,400,8,0.40283593069190543,0.37976002576952483,0.6326405109852308,0.6190476190476191,13.0,7.0,1.0,151.5954942703247
E-STLSQ,5,0.02,0.175,36,400,8,0.22407796506155528,0.22772529984150758,0.3653112851581569,0.75,12.0,2.0,2.0,0.6354238986968994
MIOSR,5,0.02,0.19999999999999998,36,400,8,0.062111596431158406,0.06979331968113449,0.11139847744291831,1.0,14.0,0.0,0.0,342.7044937610626
STLSQ,5,0.02,0.19999999999999998,36,400,8,0.24341268231999313,0.24077210025112455,0.3775514458481898,0.7647058823529411,13.0,3.0,1.0,1.0882048606872559
SSR,5,0.02,0.19999999999999998,36,400,8,0.5310560995075939,0.5274874666653383,0.7485155249298437,0.6666666666666666,12.0,4.0,2.0,0.7754461765289307
SR3,5,0.02,0.19999999999999998,36,400,8,0.8628216948417804,0.7961623957189917,0.939568243299602,0.625,10.0,2.0,4.0,152.7705271244049
E-STLSQ,5,0.02,0.19999999999999998,36,400,8,0.258887959502991,0.25233330330753345,0.3775514458481898,0.75,12.0,2.0,2.0,0.6326751708984375
MIOSR,5,0.02,0.22499999999999998,36,400,8,0.07772248053300933,0.08617972155771514,0.13644220158329634,1.0,14.0,0.0,0.0,408.41214632987976
STLSQ,5,0.02,0.22499999999999998,36,400,8,0.5784954346817504,0.5362295526399153,0.7066425164719619,0.5714285714285714,12.0,7.0,2.0,1.0894837379455566
SSR,5,0.02,0.22499999999999998,36,400,8,0.5892106167274833,0.5388967057826213,0.7066425164721822,0.5454545454545454,12.0,8.0,2.0,0.7748479843139648
SR3,5,0.02,0.22499999999999998,36,400,8,0.8638594492081014,0.7982914999322892,0.953800002264187,0.625,10.0,2.0,4.0,152.18974471092224
E-STLSQ,5,0.02,0.22499999999999998,36,400,8,0.5719716851355419,0.5435273242436292,0.7286906407268523,0.5555555555555556,10.0,4.0,4.0,0.6841113567352295
MIOSR,5,0.02,0.24999999999999997,36,400,8,0.09470138623594922,0.10410508024796872,0.16346887026389312,1.0,14.0,0.0,0.0,600.3632936477661
STLSQ,5,0.02,0.24999999999999997,36,400,8,0.6663416989843867,0.6026313099473859,0.7370641093132256,0.5,11.0,8.0,3.0,1.1230382919311523
SSR,5,0.02,0.24999999999999997,36,400,8,0.7723861937897761,0.6731647298721539,0.8581447397989335,0.4782608695652174,11.0,9.0,3.0,0.7745406627655029
SR3,5,0.02,0.24999999999999997,36,400,8,0.8584465984691011,0.7843141936361266,0.9680676849126999,0.5555555555555556,10.0,4.0,4.0,152.23020601272583
E-STLSQ,5,0.02,0.24999999999999997,36,400,8,0.5909786286076535,0.5901993688610705,1.0,0.47368421052631576,9.0,5.0,5.0,0.7116720676422119
MIOSR,5,0.02,0.27499999999999997,36,400,8,0.11296210940410667,0.12342411618546516,0.19228768258629259,1.0,14.0,0.0,0.0,600.4170298576355
STLSQ,5,0.02,0.27499999999999997,36,400,8,0.6441372261432958,0.6688153800273846,1.0,0.5,9.0,4.0,5.0,1.1431961059570312
SSR,5,0.02,0.27499999999999997,36,400,8,0.9248203016073875,0.7934809586649617,0.9306847274864214,0.44,11.0,11.0,3.0,0.7755186557769775
SR3,5,0.02,0.27499999999999997,36,400,8,0.8707315899825921,0.7935359678508255,0.9826610825803298,0.45454545454545453,10.0,8.0,4.0,151.76757049560547
E-STLSQ,5,0.02,0.27499999999999997,36,400,8,0.6779629747250842,0.6789218634253674,1.0,0.4,8.0,6.0,6.0,0.7311201095581055
MIOSR,5,0.02,0.3,36,400,8,0.1324552351451375,0.1439874148174416,0.22269399675087276,1.0,14.0,0.0,0.0,600.4448163509369
STLSQ,5,0.02,0.3,36,400,8,0.6519819279596849,0.6740690866713956,1.0,0.5,9.0,4.0,5.0,1.1662075519561768
SSR,5,0.02,0.3,36,400,8,0.6292671315209084,0.5622414749844141,0.81442340525928,0.4,12.0,16.0,2.0,0.7756283283233643
SR3,5,0.02,0.3,36,400,8,0.8754096596904223,0.7987441993715554,0.9953624525989027,0.45454545454545453,10.0,8.0,4.0,152.38585209846497
E-STLSQ,5,0.02,0.3,36,400,8,0.7186022479270976,0.7340875386142579,1.0,0.3888888888888889,7.0,4.0,7.0,0.7059023380279541
