Method,Duration,Sample Rate,Noise,Pts/Domain,# Domains,Seed,coef_l1,coef_l2,coef_linf,support_accuracy,support_tp,support_fp,support_fn,runtime
E-STLSQ,25,0.1,1.75,50,200,18,0.09881151149451732,0.1041817866281221,0.1336784433742344,1.0,3.0,0.0,0.0,0.1535780429840088
MIOSR,25,0.1,2.0,50,200,18,0.1331433087005988,0.13878581049301514,0.17406410265949113,1.0,3.0,0.0,0.0,8.085288286209106
STLSQ,25,0.1,2.0,50,200,18,0.1331433087005988,0.13878581049301514,0.17406410265949113,1.0,3.0,0.0,0.0,0.3101317882537842
SSR,25,0.1,2.0,50,200,18,0.25699334598502827,0.26145741574371606,0.32437338804482085,1.0,3.0,0.0,0.0,0.055999040603637695
SR3,25,0.1,2.0,50,200,18,0.1331433087005988,0.13878581049301514,0.17406410265949113,1.0,3.0,0.0,0.0,63.744813203811646
E-STLSQ,25,0.1,2.0,50,200,18,0.1331433087005988,0.13878581049301514,0.17406410265949113,1.0,3.0,0.0,0.0,0.15578150749206543
MIOSR,25,0.1,2.25,50,200,18,0.17207857552315628,0.1780004482722109,0.21927212999600698,1.0,3.0,0.0,0.0,8.908097743988037
STLSQ,25,0.1,2.25,50,200,18,0.17207857552315628,0.1780004482722109,0.21927212999600698,1.0,3.0,0.0,0.0,0.302628755569458
SSR,25,0.1,2.25,50,200,18,0.2862996647268565,0.2910338491774072,0.35816968335635235,1.0,3.0,0.0,0.0,0.0556635856628418
SR3,25,0.1,2.25,50,200,18,0.23172453722109218,0.21393637383604336,0.3066416876756227,0.3333333333333333,3.0,6.0,0.0,70.37246084213257
E-STLSQ,25,0.1,2.25,50,200,18,0.17207857552315628,0.1780004482722109,0.21927212999600698,1.0,3.0,0.0,0.0,0.17240619659423828
MIOSR,25,0.1,2.5,50,200,18,0.21449127128608578,0.22071524377845606,0.2679026084089605,1.0,3.0,0.0,0.0,9.388286590576172
STLSQ,25,0.1,2.5,50,200,18,0.21449127128608578,0.22071524377845606,0.2679026084089605,1.0,3.0,0.0,0.0,0.30765533447265625
SSR,25,0.1,2.5,50,200,18,0.3186070201971277,0.32364494048071546,0.394813532277991,1.0,3.0,0.0,0.0,0.05583953857421875
SR3,25,0.1,2.5,50,200,18,0.26437395698259986,0.24853148716161524,0.36467214310545115,0.2727272727272727,3.0,8.0,0.0,58.97983384132385
E-STLSQ,25,0.1,2.5,50,200,18,0.2462658095955946,0.2704076059767409,0.37191368961499316,1.0,3.0,0.0,0.0,0.14748692512512207
MIOSR,25,0.1,2.75,50,200,18,0.901078240918737,0.9103725065661605,1.0,0.2,1.0,2.0,2.0,10.073375225067139
STLSQ,25,0.1,2.75,50,200,18,0.25914656478197967,0.26570518723959663,0.3184665034611933,1.0,3.0,0.0,0.0,0.31870198249816895
SSR,25,0.1,2.75,50,200,18,0.5652532835189945,0.5720441304350603,0.6886380095584992,1.0,3.0,0.0,0.0,0.05597949028015137
SR3,25,0.1,2.75,50,200,18,0.2961287131913499,0.291073038112126,0.4244732263262396,0.2727272727272727,3.0,8.0,0.0,69.84025478363037
E-STLSQ,25,0.1,2.75,50,200,18,0.29156847446279094,0.317324463669492,0.4320280040544028,1.0,3.0,0.0,0.0,0.15284013748168945
MIOSR,25,0.1,3.0,50,200,18,0.8939071014758772,0.9050955304849216,1.0,0.2,1.0,2.0,2.0,10.04413914680481
STLSQ,25,0.1,3.0,50,200,18,0.33677562917735765,0.36400556289809244,0.4922204436079929,0.75,3.0,1.0,0.0,0.3150784969329834
SSR,25,0.1,3.0,50,200,18,0.6161735241061674,0.6241552265619776,0.7083748083343975,0.75,3.0,1.0,0.0,0.056047916412353516
SR3,25,0.1,3.0,50,200,18,0.32409902283917325,0.3383195137655468,0.4842480163676015,0.2727272727272727,3.0,8.0,0.0,73.56282424926758
E-STLSQ,25,0.1,3.0,50,200,18,0.3363740759911842,0.36400489843664624,0.4922204436079929,1.0,3.0,0.0,0.0,0.16444063186645508
