Method,Duration,Sample Rate,Noise,Pts/Domain,# Domains,Seed,coef_l1,coef_l2,coef_linf,support_accuracy,support_tp,support_fp,support_fn,runtime
MIOSR,25,0.1,1.5,50,200,32,0.08493830022090676,0.11000504068345573,0.17737179074886278,1.0,3.0,0.0,0.0,2.752211809158325
STLSQ,25,0.1,1.5,50,200,32,0.08493830022090676,0.11000504068345573,0.17737179074886278,1.0,3.0,0.0,0.0,0.2746446132659912
SSR,25,0.1,1.5,50,200,32,0.08493830022090713,0.11000504068345604,0.177371790748863,1.0,3.0,0.0,0.0,0.05080723762512207
SR3,25,0.1,1.5,50,200,32,0.08974354064231155,0.11632208585780912,0.19037797482295393,0.6,3.0,2.0,0.0,52.32520270347595
E-STLSQ,25,0.1,1.5,50,200,32,0.08493830022090676,0.11000504068345573,0.17737179074886278,1.0,3.0,0.0,0.0,0.1372087001800537
MIOSR,25,0.1,1.75,50,200,32,0.10732673352878368,0.13756099851554457,0.22536724822140108,1.0,3.0,0.0,0.0,2.7944140434265137
STLSQ,25,0.1,1.75,50,200,32,0.10732673352878368,0.13756099851554457,0.22536724822140108,1.0,3.0,0.0,0.0,0.28157949447631836
SSR,25,0.1,1.75,50,200,32,0.12801007262559408,0.1591896227360447,0.252770017157283,1.0,3.0,0.0,0.0,0.051009416580200195
SR3,25,0.1,1.75,50,200,32,0.11158015612905454,0.1440679045898838,0.23919090005491106,0.6,3.0,2.0,0.0,47.54791307449341
E-STLSQ,25,0.1,1.75,50,200,32,0.48647500040868225,0.6090051906709938,1.0,0.5,2.0,1.0,1.0,0.13116025924682617
MIOSR,25,0.1,2.0,50,200,32,0.13144551095229975,0.16790613172540889,0.27793110735030546,1.0,3.0,0.0,0.0,2.7806878089904785
STLSQ,25,0.1,2.0,50,200,32,0.13144551095229975,0.16790613172540889,0.27793110735030546,1.0,3.0,0.0,0.0,0.2774953842163086
SSR,25,0.1,2.0,50,200,32,0.1487088812035712,0.18939022061737734,0.3032637686618901,1.0,3.0,0.0,0.0,0.05080723762512207
SR3,25,0.1,2.0,50,200,32,0.16539228625666474,0.17889624693785072,0.27542962407605753,0.42857142857142855,3.0,4.0,0.0,47.38320589065552
E-STLSQ,25,0.1,2.0,50,200,32,0.13144551095229975,0.16790613172540889,0.27793110735030546,1.0,3.0,0.0,0.0,0.12981557846069336
MIOSR,25,0.1,2.25,50,200,32,0.15686954254122507,0.20078265750506208,0.3340319996141222,1.0,3.0,0.0,0.0,2.757335901260376
STLSQ,25,0.1,2.25,50,200,32,0.15686954254122507,0.20078265750506208,0.3340319996141222,1.0,3.0,0.0,0.0,0.2795295715332031
SSR,25,0.1,2.25,50,200,32,0.3507876877856524,0.356783301602899,0.42540605270982734,1.0,3.0,0.0,0.0,0.051103830337524414
SR3,25,0.1,2.25,50,200,32,0.5060345507089182,0.614148742702396,1.0,0.3333333333333333,2.0,3.0,1.0,49.014867305755615
E-STLSQ,25,0.1,2.25,50,200,32,0.15686954254122507,0.20078265750506208,0.3340319996141222,1.0,3.0,0.0,0.0,0.12796950340270996
MIOSR,25,0.1,2.5,50,200,32,0.183076421580651,0.2355599343005679,0.3923393096559361,1.0,3.0,0.0,0.0,2.7755987644195557
STLSQ,25,0.1,2.5,50,200,32,0.183076421580651,0.2355599343005679,0.3923393096559361,1.0,3.0,0.0,0.0,0.2785985469818115
SSR,25,0.1,2.5,50,200,32,0.3694149110321779,0.3798291752707561,0.4749564625900118,1.0,3.0,0.0,0.0,0.05077314376831055
SR3,25,0.1,2.5,50,200,32,0.3551033720915429,0.36079236400384856,0.5457189057173937,0.25,3.0,9.0,0.0,49.57423138618469
E-STLSQ,25,0.1,2.5,50,200,32,0.183076421580651,0.2355599343005679,0.3923393096559361,1.0,3.0,0.0,0.0,0.12347102165222168
MIOSR,25,0.1,2.75,50,200,32,0.20948945507789754,0.27135302750222123,0.45134134484522304,1.0,3.0,0.0,0.0,2.8667869567871094
STLSQ,25,0.1,2.75,50,200,32,0.20948945507789754,0.27135302750222123,0.45134134484522304,1.0,3.0,0.0,0.0,0.2850954532623291
SSR,25,0.1,2.75,50,200,32,0.5138373990007918,0.6223460090125006,1.0,0.6666666666666666,2.0,0.0,1.0,0.0507206916809082
SR3,25,0.1,2.75,50,200,32,0.3864549993149184,0.3921875961331061,0.5880313213857487,0.25,3.0,9.0,0.0,50.14442849159241
E-STLSQ,25,0.1,2.75,50,200,32,0.20948945507789754,0.27135302750222123,0.45134134484522304,1.0,3.0,0.0,0.0,0.12337160110473633
MIOSR,25,0.1,3.0,50,200,32,0.23553346607241496,0.3071775190158766,0.5095007029496917,1.0,3.0,0.0,0.0,3.0497589111328125
STLSQ,25,0.1,3.0,50,200,32,0.46853201744665246,0.6061968757175887,1.0,0.6666666666666666,2.0,0.0,1.0,0.28174400329589844
SSR,25,0.1,3.0,50,200,32,0.5067081156803273,0.6201579278389875,1.0,0.6666666666666666,2.0,0.0,1.0,0.05079817771911621
SR3,25,0.1,3.0,50,200,32,0.4139902569301935,0.421897041676167,0.630203757372258,0.25,3.0,9.0,0.0,51.40094757080078
E-STLSQ,25,0.1,3.0,50,200,32,0.46853201744665246,0.6061968757175887,1.0,0.6666666666666666,2.0,0.0,1.0,0.12357187271118164
