Method,Duration,Sample Rate,Noise,Pts/Domain,# Domains,Seed,coef_l1,coef_l2,coef_linf,support_accuracy,support_tp,support_fp,support_fn,runtime
E-STLSQ,25,0.1,1.0,50,200,45,0.013017849225993436,0.01408826942724784,0.01708046381410333,1.0,3.0,0.0,0.0,0.14248394966125488
MIOSR,25,0.1,1.25,50,200,45,0.014253601023143622,0.01503578458316382,0.01865796440369616,1.0,3.0,0.0,0.0,2.8461313247680664
STLSQ,25,0.1,1.25,50,200,45,0.014253601023143622,0.01503578458316382,0.01865796440369616,1.0,3.0,0.0,0.0,0.2766292095184326
SSR,25,0.1,1.25,50,200,45,0.014253601023144546,0.015035784583165946,0.01865796440370293,1.0,3.0,0.0,0.0,0.049568891525268555
SR3,25,0.1,1.25,50,200,45,0.014253601023143622,0.01503578458316382,0.01865796440369616,1.0,3.0,0.0,0.0,31.516584873199463
E-STLSQ,25,0.1,1.25,50,200,45,0.014998504332055185,0.01691531656499436,0.025255180517758324,1.0,3.0,0.0,0.0,0.1364762783050537
MIOSR,25,0.1,1.5,50,200,45,0.014671277521311957,0.016264496408616363,0.02376949347992352,1.0,3.0,0.0,0.0,2.7327778339385986
STLSQ,25,0.1,1.5,50,200,45,0.014671277521311957,0.016264496408616363,0.02376949347992352,1.0,3.0,0.0,0.0,0.2714207172393799
SSR,25,0.1,1.5,50,200,45,0.014671277521312106,0.016264496408616252,0.023769493479922854,1.0,3.0,0.0,0.0,0.0495302677154541
SR3,25,0.1,1.5,50,200,45,0.014671277521311957,0.016264496408616363,0.02376949347992352,1.0,3.0,0.0,0.0,39.44117283821106
E-STLSQ,25,0.1,1.5,50,200,45,0.014671277521311957,0.016264496408616363,0.02376949347992352,1.0,3.0,0.0,0.0,0.12819457054138184
MIOSR,25,0.1,1.75,50,200,45,0.014108952064519453,0.018987025431275086,0.031813179231768185,1.0,3.0,0.0,0.0,2.808789014816284
STLSQ,25,0.1,1.75,50,200,45,0.014108952064519453,0.018987025431275086,0.031813179231768185,1.0,3.0,0.0,0.0,0.2808547019958496
SSR,25,0.1,1.75,50,200,45,0.01410895206451975,0.01898702543127242,0.031813179231762634,1.0,3.0,0.0,0.0,0.049352169036865234
SR3,25,0.1,1.75,50,200,45,0.014108952064519453,0.018987025431275086,0.031813179231768185,1.0,3.0,0.0,0.0,44.26536202430725
E-STLSQ,25,0.1,1.75,50,200,45,0.014108952064519453,0.018987025431275086,0.031813179231768185,1.0,3.0,0.0,0.0,0.13681626319885254
MIOSR,25,0.1,2.0,50,200,45,0.01606770956012275,0.02479816075785293,0.042685523381743584,1.0,3.0,0.0,0.0,2.870469331741333
STLSQ,25,0.1,2.0,50,200,45,0.01606770956012275,0.02479816075785293,0.042685523381743584,1.0,3.0,0.0,0.0,0.29013514518737793
SSR,25,0.1,2.0,50,200,45,0.016067709560122417,0.024798160757852537,0.04268552338174292,1.0,3.0,0.0,0.0,0.04960203170776367
SR3,25,0.1,2.0,50,200,45,0.01606770956012275,0.02479816075785293,0.042685523381743584,1.0,3.0,0.0,0.0,49.05927395820618
E-STLSQ,25,0.1,2.0,50,200,45,0.01606770956012275,0.02479816075785293,0.042685523381743584,1.0,3.0,0.0,0.0,0.13872718811035156
MIOSR,25,0.1,2.25,50,200,45,0.028182977778448803,0.034489743544570586,0.056269811250508006,1.0,3.0,0.0,0.0,2.880157232284546
STLSQ,25,0.1,2.25,50,200,45,0.028182977778448803,0.034489743544570586,0.056269811250508006,1.0,3.0,0.0,0.0,0.2751750946044922
SSR,25,0.1,2.25,50,200,45,0.02818297777845839,0.034489743544580856,0.05626981125052333,1.0,3.0,0.0,0.0,0.04970908164978027
SR3,25,0.1,2.25,50,200,45,0.10320504591309675,0.10757314082149422,0.14742657389320157,0.6,3.0,2.0,0.0,56.173956871032715
E-STLSQ,25,0.1,2.25,50,200,45,0.028182977778448803,0.034489743544570586,0.056269811250508006,1.0,3.0,0.0,0.0,0.1304483413696289
MIOSR,25,0.1,2.5,50,200,45,0.04353106653189324,0.048089944340169145,0.0724339670958043,1.0,3.0,0.0,0.0,2.79679536819458
STLSQ,25,0.1,2.5,50,200,45,0.04353106653189324,0.048089944340169145,0.0724339670958043,1.0,3.0,0.0,0.0,0.2708442211151123
SSR,25,0.1,2.5,50,200,45,0.043531066531897644,0.04808994434017387,0.07243396709581118,1.0,3.0,0.0,0.0,0.04993462562561035
SR3,25,0.1,2.5,50,200,45,0.12707191627828995,0.13004636941003453,0.17327044417683957,0.6,3.0,2.0,0.0,64.86271071434021
E-STLSQ,25,0.1,2.5,50,200,45,0.04353106653189324,0.048089944340169145,0.0724339670958043,1.0,3.0,0.0,0.0,0.13472795486450195
MIOSR,25,0.1,2.75,50,200,45,0.062158873914340086,0.06543772787024522,0.09102480872034513,1.0,3.0,0.0,0.0,2.820603370666504
STLSQ,25,0.1,2.75,50,200,45,0.062158873914340086,0.06543772787024522,0.09102480872034513,1.0,3.0,0.0,0.0,0.2663414478302002
SSR,25,0.1,2.75,50,200,45,0.06215887391433957,0.0654377278702447,0.09102480872034446,1.0,3.0,0.0,0.0,0.04951953887939453
SR3,25,0.1,2.75,50,200,45,0.14183968679546852,0.14240366027651166,0.18724154750580102,0.375,3.0,5.0,0.0,66.59258937835693
E-STLSQ,25,0.1,2.75,50,200,45,0.2708848395218488,0.27302157555228,0.3043621882768306,1.0,3.0,0.0,0.0,0.13818025588989258
MIOSR,25,0.1,3.0,50,200,45,0.08405202685602182,0.08637889112908446,0.11185972832514324,1.0,3.0,0.0,0.0,2.933896780014038
STLSQ,25,0.1,3.0,50,200,45,0.08405202685602182,0.08637889112908446,0.11185972832514324,1.0,3.0,0.0,0.0,0.2644472122192383
SSR,25,0.1,3.0,50,200,45,0.1617698233296929,0.17015568268805906,0.22834519610279458,1.0,3.0,0.0,0.0,0.04963541030883789
SR3,25,0.1,3.0,50,200,45,0.14583651824487626,0.14132017457524704,0.17653924496380358,0.3,3.0,7.0,0.0,66.73081064224243
E-STLSQ,25,0.1,3.0,50,200,45,0.2411652383563553,0.24225829740368865,0.27183157921633516,1.0,3.0,0.0,0.0,0.13363337516784668
