Method,Duration,Sample Rate,Noise,Pts/Domain,# Domains,Seed,coef_l1,coef_l2,coef_linf,support_accuracy,support_tp,support_fp,support_fn,runtime
MIOSR,25,0.1,2.75,50,200,16,0.7237493019802166,0.730706717105559,1.0,0.5,2.0,1.0,1.0,3.3930206298828125
STLSQ,25,0.1,2.75,50,200,16,0.5931372103647411,0.6917906447608718,1.0,0.6666666666666666,2.0,0.0,1.0,0.288210391998291
SSR,25,0.1,2.75,50,200,16,0.6114656342446584,0.6993632175816722,1.0,0.6666666666666666,2.0,0.0,1.0,0.0502018928527832
SR3,25,0.1,2.75,50,200,16,0.26477459002880965,0.3112458474157167,0.45634976265338667,0.42857142857142855,3.0,4.0,0.0,47.12898802757263
E-STLSQ,25,0.1,2.75,50,200,16,0.59985857218954,0.6981416704149389,1.0,0.6666666666666666,2.0,0.0,1.0,0.14007782936096191
MIOSR,25,0.1,3.0,50,200,16,0.7388897738365702,0.7379255800222178,1.0,0.5,2.0,1.0,1.0,3.6401689052581787
STLSQ,25,0.1,3.0,50,200,16,0.6000850032893758,0.6943241453793256,1.0,0.6666666666666666,2.0,0.0,1.0,0.29273343086242676
SSR,25,0.1,3.0,50,200,16,0.3222541205278776,0.35041641255294786,0.51123888677388,0.375,3.0,5.0,0.0,0.049428462982177734
SR3,25,0.1,3.0,50,200,16,0.33828458592856836,0.3497972385686735,0.5058091020122455,0.375,3.0,5.0,0.0,52.571943521499634
E-STLSQ,25,0.1,3.0,50,200,16,0.6016030583651987,0.7019705749757479,1.0,0.6666666666666666,2.0,0.0,1.0,0.13985419273376465
